method,pdb_id,num_nodes,num_edges,density,avg_clustering,avg_shortest_path
PISA,5zcj,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5zgc,5,4,0.4,0.0,1.6
PISA,6ace,5,4,0.4,0.0,1.6
PISA,6acl,5,4,0.4,0.0,1.6
PISA,6aco,5,4,0.4,0.0,1.6
PISA,6acp,5,4,0.4,0.0,1.6
PISA,6b9h,5,4,0.4,0.0,1.6
PISA,6bc0,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6bc1,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6du3,5,4,0.4,0.0,1.6
PISA,6f4q,5,4,0.4,0.0,1.6
PISA,6h6a,5,4,0.4,0.0,1.6
PISA,6hol,5,4,0.4,0.0,1.6
PISA,6j4s,5,4,0.4,0.0,1.6
PISA,6j8e,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6j8f,6,4,0.26666666666666666,0.0,
PISA,6kxx,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6kz7,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6m2c,5,4,0.4,0.0,1.6
PISA,6mgp,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6nj9,5,4,0.4,0.0,1.6
PISA,6pgv,5,4,0.4,0.0,1.6
PISA,6pog,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6pol,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6s8l,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6s8s,5,4,0.4,0.0,1.6
PISA,6tuy,5,4,0.4,0.0,1.6
PISA,6ucc,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6uui,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,6w7z,5,4,0.4,0.0,1.6
PISA,6zbk,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7bu5,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7ciz,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7e33,5,4,0.4,0.0,1.8
PISA,7f9y,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7jfl,5,4,0.4,0.0,1.6
PISA,7jhx,5,4,0.4,0.0,1.6
PISA,7m4m,5,4,0.4,0.0,1.6
PISA,7ndy,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7p00,5,4,0.4,0.0,1.6
PISA,7pc7,5,4,0.4,0.0,1.6
PISA,7qgs,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7sfy,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7smc,5,4,0.4,0.0,1.6
PISA,7t6u,5,4,0.4,0.0,1.6
PISA,7vdm,5,4,0.4,0.0,1.6
PISA,7vfx,5,4,0.4,0.0,1.8
PISA,7vif,5,4,0.4,0.0,1.6
PISA,7w9k,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7xbw,5,4,0.4,0.0,1.6
PISA,7xv1,5,4,0.4,0.0,1.6
PISA,7xw5,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,7yf2,5,4,0.4,0.0,1.6
PISA,7ykd,5,4,0.4,0.0,1.6
PISA,7z21,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,8a58,5,4,0.4,0.0,1.6
PISA,8cqz,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,8eic,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,8f0k,5,4,0.4,0.0,1.6
PISA,8fcn,5,4,0.4,0.0,1.6
PISA,8flq,5,4,0.4,0.0,1.8
PISA,8fn8,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,8fn9,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,8fyu,5,4,0.4,0.0,1.6
PISA,8guj,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,8gwh,5,4,0.4,0.0,1.6
PISA,8hk2,5,4,0.4,0.0,1.6
PISA,8hrz,5,4,0.4,0.0,1.6
PISA,8jgg,5,4,0.4,0.0,1.6
PISA,8osb,5,4,0.4,0.0,1.6
PISA,8p9c,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,8q1g,5,4,0.4,0.0,1.6
PISA,8sjj,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,8tgp,5,4,0.4,0.0,1.6
PISA,8w88,5,4,0.4,0.0,1.8
PISA,8xzh,5,4,0.4,0.0,1.6
PISA,1cxz,4,3,0.5,0.0,1.5
PISA,1gng,4,3,0.5,0.0,1.5
PISA,1lqb,4,3,0.5,0.0,1.5
PISA,1m4u,4,3,0.5,0.0,1.5
PISA,1o9s,4,3,0.5,0.0,1.5
PISA,1p8d,4,3,0.5,0.0,1.5
PISA,1t5z,4,3,0.5,0.0,1.5
PISA,2hle,4,3,0.5,0.0,1.5
PISA,2hth,4,3,0.5,0.0,1.5
PISA,2iuh,4,3,0.5,0.0,1.5
PISA,2iv8,4,3,0.5,0.0,1.5
PISA,2iv9,4,3,0.5,0.0,1.5
PISA,2ov2,4,3,0.5,0.0,1.5
PISA,2peh,4,3,0.5,0.0,1.5
PISA,2pjy,4,3,0.5,0.0,1.5
PISA,2q7j,4,3,0.5,0.0,1.5
PISA,2qme,4,3,0.5,0.0,1.5
PISA,2r28,4,3,0.5,0.0,1.5
PISA,2vzg,4,3,0.5,0.0,1.5
PISA,2xze,4,3,0.5,0.0,1.5
PISA,2y48,4,3,0.5,0.0,1.5
PISA,2y8o,4,3,0.5,0.0,1.5
PISA,2y9q,4,3,0.5,0.0,1.5
PISA,2yjd,4,3,0.5,0.0,1.5
PISA,2z4j,4,3,0.5,0.0,1.5
PISA,3abd,4,3,0.5,0.0,1.5
PISA,3ayu,4,3,0.5,0.0,1.5
PISA,3bej,4,3,0.5,0.0,1.5
PISA,3bqd,4,3,0.5,0.0,1.5
PISA,3buw,4,3,0.5,0.0,1.5
PISA,3bzi,4,3,0.5,0.0,1.5
PISA,3d24,4,3,0.5,0.0,1.5
PISA,3ebb,4,3,0.5,0.0,1.5
PISA,3eu7,4,3,0.5,0.0,1.5
PISA,3ktr,4,3,0.5,0.0,1.5
PISA,3kut,4,3,0.5,0.0,1.5
PISA,3lny,4,3,0.5,0.0,1.5
PISA,3lqj,4,3,0.5,0.0,1.5
PISA,3maz,4,3,0.5,0.0,1.5
PISA,3oll,4,3,0.5,0.0,1.5
PISA,3pk1,4,3,0.5,0.0,1.5
PISA,3pth,4,3,0.5,0.0,1.5
PISA,3qb4,4,3,0.5,0.0,1.5
PISA,3qj6,4,3,0.5,0.0,1.5
PISA,3r29,4,3,0.5,0.0,1.5
PISA,3s9d,4,3,0.5,0.0,1.5
PISA,3shv,4,3,0.5,0.0,1.5
PISA,3shw,4,3,0.5,0.0,1.5
PISA,3sqd,4,3,0.5,0.0,1.5
PISA,3t1n,4,3,0.5,0.0,1.5
PISA,3tsz,4,3,0.5,0.0,1.5
PISA,3twu,4,3,0.5,0.0,1.5
PISA,3uud,4,3,0.5,0.0,1.5
PISA,3vro,4,3,0.5,0.0,1.5
PISA,3wsr,4,3,0.5,0.0,1.5
PISA,4bwq,4,3,0.5,0.0,1.5
PISA,4c4p,4,3,0.5,0.0,1.5
PISA,4c5i,4,3,0.5,0.0,1.5
PISA,4cqo,4,3,0.5,0.0,1.5
PISA,4d0g,4,3,0.5,0.0,1.5
PISA,4dj9,4,3,0.5,0.0,1.5
PISA,4gvc,4,3,0.5,0.0,1.5
PISA,4gy5,4,3,0.5,0.0,1.5
PISA,4h36,4,3,0.5,0.0,1.5
PISA,4h75,4,3,0.5,0.0,1.5
PISA,4i6j,4,3,0.5,0.0,1.5
PISA,4j2c,4,3,0.5,0.0,1.5
PISA,4j8s,4,3,0.5,0.0,1.5
PISA,4jgh,4,3,0.5,0.0,1.5
PISA,4kv1,4,3,0.5,0.0,1.5
PISA,4m7c,4,3,0.5,0.0,1.5
PISA,4m91,4,3,0.5,0.0,1.5
PISA,4m92,4,3,0.5,0.0,1.5
PISA,4mzg,4,3,0.5,0.0,1.5
PISA,4ndn,4,3,0.5,0.0,1.5
PISA,4nm3,4,3,0.5,0.0,1.5
PISA,4nxq,4,3,0.5,0.0,1.5
PISA,4nxr,4,3,0.5,0.0,1.5
PISA,4oar,4,3,0.5,0.0,1.5
PISA,4oed,4,3,0.5,0.0,1.5
PISA,4oni,4,3,0.5,0.0,1.5
PISA,4p3w,4,3,0.5,0.0,1.5
PISA,4qae,4,3,0.5,0.0,1.5
PISA,4rsu,4,3,0.5,0.0,1.5
PISA,4rwv,4,3,0.5,0.0,1.5
PISA,4tkn,4,3,0.5,0.0,1.5
PISA,4tmp,4,3,0.5,0.0,1.5
PISA,4uda,4,3,0.5,0.0,1.5
PISA,4wvd,4,3,0.5,0.0,1.5
PISA,4xss,4,3,0.5,0.0,1.5
PISA,4z2m,4,3,0.5,0.0,1.5
PISA,4zi1,4,3,0.5,0.0,1.5
PISA,4zri,4,3,0.5,0.0,1.5
PISA,4zrt,4,3,0.5,0.0,1.5
PISA,5afw,4,3,0.5,0.0,1.5
PISA,5bnb,4,3,0.5,0.0,1.5
PISA,5c6h,4,3,0.5,0.0,1.5
PISA,5cvd,4,3,0.5,0.0,1.5
PISA,5d6y,4,3,0.5,0.0,1.5
PISA,5di7,4,3,0.5,0.0,1.5
PISA,5fug,4,3,0.5,0.0,1.5
PISA,5g1x,4,3,0.5,0.0,1.5
PISA,5gob,4,3,0.5,0.0,1.5
PISA,5hdt,4,3,0.5,0.0,1.5
PISA,5hjs,4,3,0.5,0.0,1.5
PISA,5i25,4,3,0.5,0.0,1.5
PISA,5j9s,4,3,0.5,0.0,1.5
PISA,5lrx,4,3,0.5,0.0,1.5
PISA,5nnd,4,3,0.5,0.0,1.5
PISA,5nne,4,3,0.5,0.0,1.5
PISA,5nnf,4,3,0.5,0.0,1.5
PISA,5nng,4,3,0.5,0.0,1.5
PISA,5ntw,4,3,0.5,0.0,1.5
PISA,5syz,4,3,0.5,0.0,1.5
PISA,5txk,4,3,0.5,0.0,1.5
PISA,5v1z,4,3,0.5,0.0,1.5
PISA,5wvo,4,3,0.5,0.0,1.5
PISA,5xoc,4,3,0.5,0.0,1.5
PISA,5z7l,4,3,0.5,0.0,1.5
PISA,6akm,4,3,0.5,0.0,1.5
PISA,6b27,4,3,0.5,0.0,1.5
PISA,6b3x,4,3,0.5,0.0,1.5
PISA,6bix,4,3,0.5,0.0,1.6666666666666667
PISA,6dub,4,3,0.5,0.0,1.5
PISA,6e2q,4,3,0.5,0.0,1.5
PISA,6fx4,4,3,0.5,0.0,1.5
PISA,6g0o,4,3,0.5,0.0,1.5
PISA,6g0q,4,3,0.5,0.0,1.5
PISA,6kdr,4,3,0.5,0.0,1.5
PISA,6kds,4,3,0.5,0.0,1.5
PISA,6lsd,4,3,0.5,0.0,1.5
PISA,6m64,4,3,0.5,0.0,1.5
PISA,6mib,4,3,0.5,0.0,1.5
PISA,6mil,4,3,0.5,0.0,1.5
PISA,6mye,4,3,0.5,0.0,1.5
PISA,6qfm,4,3,0.5,0.0,1.5
PISA,6qmp,4,3,0.5,0.0,1.5
PISA,6r15,4,3,0.5,0.0,1.5
PISA,6spz,4,3,0.5,0.0,1.5
PISA,6tjt,4,3,0.5,0.0,1.5
PISA,6tkk,4,3,0.5,0.0,1.5
PISA,6wmd,4,3,0.5,0.0,1.5
PISA,6wme,4,3,0.5,0.0,1.5
PISA,6wmf,4,3,0.5,0.0,1.5
PISA,6zeg,4,3,0.5,0.0,1.5
PISA,6zeh,4,3,0.5,0.0,1.5
PISA,6zsi,4,3,0.5,0.0,1.5
PISA,7ako,4,3,0.5,0.0,1.5
PISA,7c5d,4,3,0.5,0.0,1.5
PISA,7d42,4,3,0.5,0.0,1.5
PISA,7ejx,4,3,0.5,0.0,1.5
PISA,7f6j,4,3,0.5,0.0,1.5
PISA,7fgm,4,3,0.5,0.0,1.5
PISA,7lwb,4,3,0.5,0.0,1.5
PISA,7lwh,4,3,0.5,0.0,1.5
PISA,7m5a,4,3,0.5,0.0,1.5
PISA,7m98,4,3,0.5,0.0,1.5
PISA,7mrz,4,3,0.5,0.0,1.5
PISA,7pc5,4,3,0.5,0.0,1.5
PISA,7rjk,4,3,0.5,0.0,1.5
PISA,7rjm,4,3,0.5,0.0,1.5
PISA,7rjo,4,3,0.5,0.0,1.5
PISA,7rjq,4,3,0.5,0.0,1.5
PISA,7rjr,4,3,0.5,0.0,1.5
PISA,7sxg,4,3,0.5,0.0,1.5
PISA,7trl,4,3,0.5,0.0,1.5
PISA,7vkt,4,3,0.5,0.0,1.5
PISA,7wig,4,3,0.5,0.0,1.5
PISA,7wmh,4,3,0.5,0.0,1.5
PISA,7y15,4,3,0.5,0.0,1.5
PISA,7zbn,4,3,0.5,0.0,1.5
PISA,8bia,4,3,0.5,0.0,1.5
PISA,8cqy,4,3,0.5,0.0,1.5
PISA,8cx0,4,3,0.5,0.0,1.5
PISA,8daf,4,3,0.5,0.0,1.5
PISA,8e9x,4,3,0.5,0.0,1.5
PISA,8exm,4,3,0.5,0.0,1.5
PISA,8exn,4,3,0.5,0.0,1.5
PISA,8fe7,4,3,0.5,0.0,1.5
PISA,8fy1,4,3,0.5,0.0,1.5
PISA,8ghv,4,3,0.5,0.0,1.5
PISA,8gsv,4,3,0.5,0.0,1.5
PISA,8gur,4,3,0.5,0.0,1.5
PISA,8hk5,4,3,0.5,0.0,1.5
PISA,8iqm,4,3,0.5,0.0,1.5
PISA,8j18,4,3,0.5,0.0,1.5
PISA,8jz7,4,3,0.5,0.0,1.5
PISA,8kfx,4,3,0.5,0.0,1.5
PISA,8oew,5,3,0.3,0.0,
PISA,8pjk,4,3,0.5,0.0,1.5
PISA,8qu4,4,3,0.5,0.0,1.5
EPPIC,6qw6,157,716,0.05846807120692471,0.0,
EPPIC,7ae1,126,691,0.08774603174603175,0.00489526546819041,
EPPIC,7mqa,193,582,0.031411917098445596,0.011729702894142493,
EPPIC,8c6j,124,515,0.06753212693417257,0.015226947309490002,3.3055337004982954
EPPIC,7nvl,97,478,0.10266323024054982,0.0,3.172680412371134
EPPIC,7ob9,83,449,0.13194240376138702,0.0433149741001839,2.627681457537467
EPPIC,7w1y,77,442,0.15105946684894053,0.0,2.5181134654818864
EPPIC,7plo,126,394,0.05003174603174603,0.0,
EPPIC,6msb,95,370,0.08286674132138858,0.0,
EPPIC,7dvq,110,367,0.06121768140116764,0.0,
EPPIC,8b0f,70,321,0.13291925465838508,0.004214522319785478,2.780538302277433
EPPIC,7nvn,104,306,0.05713218820014936,0.0,3.734690067214339
EPPIC,7sgl,60,290,0.1638418079096045,0.0,
EPPIC,3p8c,34,289,0.5151515151515151,0.0,1.4848484848484849
EPPIC,3ije,35,264,0.4436974789915966,0.0,1.5563025210084034
EPPIC,7r5s,63,232,0.11879160266257041,0.0,
EPPIC,8cvt,86,229,0.06265389876880985,0.0,
EPPIC,8ppl,81,216,0.06666666666666667,0.0,
EPPIC,7ktr,57,207,0.12969924812030076,0.0,
EPPIC,8fkv,105,196,0.035897435897435895,0.0,
EPPIC,4nen,30,189,0.43448275862068964,0.0,1.5655172413793104
EPPIC,8gcd,32,185,0.37298387096774194,0.0,1.6975806451612903
EPPIC,6id1,55,184,0.12390572390572391,0.0,
EPPIC,6wlz,40,180,0.23076923076923078,0.0,
EPPIC,6icz,70,172,0.07122153209109731,0.0,
EPPIC,8fl3,68,158,0.06935908691834942,0.0,
EPPIC,2nvu,34,154,0.27450980392156865,0.0,2.0231729055258465
EPPIC,7qi4,135,151,0.016694306246545054,0.0,
EPPIC,6zwo,33,148,0.2803030303030303,0.0,2.231060606060606
EPPIC,5c5b,24,144,0.5217391304347826,0.0,1.4782608695652173
EPPIC,8fky,65,137,0.06586538461538462,0.0,
EPPIC,4e54,24,128,0.463768115942029,0.0,1.536231884057971
EPPIC,7wld,32,128,0.25806451612903225,0.0,2.094758064516129
EPPIC,8xya,37,126,0.1891891891891892,0.0,
EPPIC,5dis,39,125,0.16869095816464239,0.0,2.4615384615384617
EPPIC,8h6l,50,116,0.0946938775510204,0.0,
EPPIC,8any,69,113,0.04816709292412617,0.0,
EPPIC,7qn5,23,112,0.4426877470355731,0.0,1.5889328063241106
EPPIC,7qne,23,112,0.4426877470355731,0.0,1.5889328063241106
EPPIC,7und,30,112,0.2574712643678161,0.0,1.9816091954022987
EPPIC,7z8b,27,110,0.31339031339031337,0.0,2.074074074074074
EPPIC,8ptx,21,108,0.5142857142857142,0.0,1.4857142857142858
EPPIC,8p0w,49,106,0.09013605442176871,0.0,
EPPIC,7zwd,37,104,0.15615615615615616,0.0,
EPPIC,5wai,27,103,0.2934472934472934,0.0,2.022792022792023
EPPIC,8h9s,39,103,0.13900134952766532,0.12454212454212456,
EPPIC,7of0,77,102,0.034859876965140126,0.0,
EPPIC,7k0k,21,100,0.47619047619047616,0.0,1.561904761904762
EPPIC,7z87,35,99,0.16638655462184873,0.0,2.403361344537815
EPPIC,8dd2,21,98,0.4666666666666667,0.0,1.5333333333333334
EPPIC,6kwy,30,96,0.2206896551724138,0.0,
EPPIC,6zx9,20,96,0.5052631578947369,0.0,1.4947368421052631
EPPIC,8bpb,23,95,0.37549407114624506,0.0,1.7391304347826086
EPPIC,7td5,27,93,0.26495726495726496,0.0,2.1481481481481484
EPPIC,4um9,22,89,0.3852813852813853,0.0,1.683982683982684
EPPIC,7sck,19,88,0.5146198830409356,0.0,1.4853801169590644
EPPIC,8sh9,63,85,0.04352278545826933,0.0,
EPPIC,6sn1,18,81,0.5294117647058824,0.0,1.4705882352941178
EPPIC,3thx,18,80,0.5228758169934641,0.0,1.477124183006536
EPPIC,7egg,29,80,0.19704433497536947,0.07975453665108836,
EPPIC,8oiz,21,80,0.38095238095238093,0.0,1.619047619047619
EPPIC,8ppr,34,80,0.14260249554367202,0.0,
EPPIC,8snl,18,80,0.5228758169934641,0.0,1.477124183006536
EPPIC,6k7l,19,78,0.45614035087719296,0.0,1.543859649122807
EPPIC,8gs8,20,78,0.4105263157894737,0.0,1.668421052631579
EPPIC,7wtu,36,77,0.12222222222222222,0.0,
EPPIC,8ag6,18,77,0.5032679738562091,0.0,1.4967320261437909
EPPIC,8ttb,29,76,0.18719211822660098,0.0,2.6206896551724137
EPPIC,8zjf,20,75,0.39473684210526316,0.0,1.605263157894737
EPPIC,5fu6,20,74,0.3894736842105263,0.19167499167499166,1.6631578947368422
EPPIC,8f8q,17,72,0.5294117647058824,0.0,1.4705882352941178
EPPIC,8h6k,33,72,0.13636363636363635,0.0,
EPPIC,8hmz,24,72,0.2608695652173913,0.0,2.152173913043478
EPPIC,8umv,17,72,0.5294117647058824,0.0,1.4705882352941178
EPPIC,3vi3,19,70,0.4093567251461988,0.0,1.590643274853801
EPPIC,5dse,17,70,0.5147058823529411,0.0,1.4852941176470589
EPPIC,6om1,19,70,0.4093567251461988,0.0,1.590643274853801
EPPIC,9ema,17,70,0.5147058823529411,0.0,1.4852941176470589
EPPIC,7nao,40,67,0.0858974358974359,0.0,
EPPIC,5le5,37,66,0.0990990990990991,0.0,3.2477477477477477
EPPIC,7w37,41,66,0.08048780487804878,0.0,
EPPIC,2h6f,16,64,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8ajm,20,64,0.3368421052631579,0.0,1.6631578947368422
EPPIC,6w6w,18,63,0.4117647058823529,0.0,1.7058823529411764
EPPIC,7bsv,16,60,0.5,0.0,1.5
EPPIC,8ox7,16,60,0.5,0.0,1.5
EPPIC,8fl0,45,57,0.05757575757575758,0.0,
EPPIC,8flb,43,57,0.06312292358803986,0.0,
EPPIC,3gzn,25,56,0.18666666666666668,0.0,2.1266666666666665
EPPIC,7r89,15,56,0.5333333333333333,0.0,1.4666666666666666
EPPIC,2a1u,17,54,0.39705882352941174,0.0,1.6911764705882353
EPPIC,5iso,15,54,0.5142857142857142,0.0,1.4857142857142858
EPPIC,6e5b,38,54,0.07681365576102418,0.0,
EPPIC,8shg,50,52,0.04244897959183674,0.0,
EPPIC,5e6s,15,50,0.47619047619047616,0.0,1.5238095238095237
EPPIC,7ceb,15,50,0.47619047619047616,0.0,1.5238095238095237
EPPIC,7p2e,56,50,0.032467532467532464,0.0,
EPPIC,1kfu,14,49,0.5384615384615384,0.0,1.4615384615384615
EPPIC,2gjx,14,49,0.5384615384615384,0.0,1.4615384615384615
EPPIC,6wcv,14,49,0.5384615384615384,0.0,1.4615384615384615
EPPIC,6y32,14,49,0.5384615384615384,0.0,1.4615384615384615
EPPIC,7vf2,16,49,0.4083333333333333,0.0,1.775
EPPIC,8faz,20,49,0.2578947368421053,0.0,2.2842105263157895
EPPIC,6xog,14,48,0.5274725274725275,0.0,1.4725274725274726
EPPIC,4gqb,22,47,0.20346320346320346,0.0,
EPPIC,7vlk,22,46,0.19913419913419914,0.051948051948051945,2.6103896103896105
EPPIC,4bkx,14,45,0.4945054945054945,0.0,1.5054945054945055
EPPIC,6pai,18,45,0.29411764705882354,0.0,1.7058823529411764
EPPIC,8or3,14,45,0.4945054945054945,0.0,1.5054945054945055
EPPIC,3nhe,15,44,0.41904761904761906,0.0,1.5809523809523809
EPPIC,8qyl,34,44,0.0784313725490196,0.0,
EPPIC,7nht,32,43,0.08669354838709678,0.0,
EPPIC,8fkq,32,43,0.08669354838709678,0.0,
EPPIC,6wlw,19,41,0.23976608187134502,0.0,
EPPIC,2vdo,19,40,0.23391812865497075,0.0,1.9415204678362572
EPPIC,3ghg,14,40,0.43956043956043955,0.0,1.6703296703296704
EPPIC,6u3v,14,40,0.43956043956043955,0.0,1.5604395604395604
EPPIC,6y4l,13,40,0.5128205128205128,0.0,1.4871794871794872
EPPIC,7ezm,17,40,0.29411764705882354,0.0,2.1323529411764706
EPPIC,7zyg,21,39,0.18571428571428572,0.0,2.5142857142857142
EPPIC,3cuq,17,38,0.27941176470588236,0.0,1.8823529411764706
EPPIC,8inf,32,37,0.07459677419354839,0.0,
EPPIC,2bo9,12,36,0.5454545454545454,0.0,1.4545454545454546
EPPIC,2wtk,12,36,0.5454545454545454,0.0,1.4545454545454546
EPPIC,4mne,12,36,0.5454545454545454,0.0,1.4545454545454546
EPPIC,6qnx,20,36,0.18947368421052632,0.0,1.8105263157894738
EPPIC,7n40,14,36,0.3956043956043956,0.0,1.7252747252747254
EPPIC,7xqk,12,36,0.5454545454545454,0.0,1.4545454545454546
EPPIC,8ag4,21,36,0.17142857142857143,0.0,2.1714285714285713
EPPIC,8udl,12,36,0.5454545454545454,0.0,1.4545454545454546
EPPIC,8vq3,12,36,0.5454545454545454,0.0,1.4545454545454546
EPPIC,9ay7,12,36,0.5454545454545454,0.0,1.4545454545454546
EPPIC,3dpl,12,35,0.5303030303030303,0.0,1.4696969696969697
EPPIC,4lac,12,35,0.5303030303030303,0.0,1.4696969696969697
EPPIC,6g4q,12,35,0.5303030303030303,0.0,1.4696969696969697
EPPIC,6l59,12,35,0.5303030303030303,0.0,1.4696969696969697
EPPIC,7e20,12,35,0.5303030303030303,0.0,1.4696969696969697
EPPIC,5anr,13,34,0.4358974358974359,0.0,1.7435897435897436
EPPIC,6uva,21,34,0.1619047619047619,0.0,2.5714285714285716
EPPIC,6zxe,24,34,0.12318840579710146,0.0,
EPPIC,7nj1,19,34,0.19883040935672514,0.0,1.8011695906432748
EPPIC,4y99,14,33,0.3626373626373626,0.0,1.8131868131868132
EPPIC,6vmi,42,33,0.03832752613240418,0.0,
EPPIC,7nvv,13,33,0.4230769230769231,0.0,1.7435897435897436
EPPIC,8bzl,28,33,0.0873015873015873,0.0,
EPPIC,1ibr,12,32,0.48484848484848486,0.0,1.5151515151515151
EPPIC,2bfd,12,32,0.48484848484848486,0.0,1.5151515151515151
EPPIC,4f9c,12,32,0.48484848484848486,0.0,1.5151515151515151
EPPIC,5xbf,12,32,0.48484848484848486,0.0,1.5151515151515151
EPPIC,6c9m,12,32,0.48484848484848486,0.0,1.5151515151515151
EPPIC,6ekk,12,32,0.48484848484848486,0.0,1.5151515151515151
EPPIC,8qsj,36,32,0.050793650793650794,0.0,
EPPIC,7o9m,39,31,0.04183535762483131,0.0,
EPPIC,7xxh,13,31,0.3974358974358974,0.0,1.7692307692307692
EPPIC,8x52,17,31,0.22794117647058823,0.0,
EPPIC,2wm9,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,3e0j,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,3p71,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,4cru,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,4qam,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,6lb7,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,6tkz,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,6upr,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,8a1g,11,30,0.5454545454545454,0.0,1.4545454545454546
EPPIC,5oo6,15,29,0.2761904761904762,0.0,1.7904761904761906
EPPIC,6yxq,13,29,0.3717948717948718,0.0,1.641025641025641
EPPIC,4byf,11,28,0.509090909090909,0.0,1.490909090909091
EPPIC,4uel,15,28,0.26666666666666666,0.0,1.980952380952381
EPPIC,4y97,11,28,0.509090909090909,0.0,1.490909090909091
EPPIC,6ieh,16,28,0.23333333333333334,0.0,1.7666666666666666
EPPIC,6om2,16,28,0.23333333333333334,0.0,1.7666666666666666
EPPIC,8e3x,15,28,0.26666666666666666,0.0,2.1333333333333333
EPPIC,8f0k,16,28,0.23333333333333334,0.0,2.375
EPPIC,8h1t,17,28,0.20588235294117646,0.0,
EPPIC,3pb1,12,27,0.4090909090909091,0.0,1.7121212121212122
EPPIC,3tw8,12,27,0.4090909090909091,0.0,1.5909090909090908
EPPIC,5ccb,12,27,0.4090909090909091,0.0,1.5909090909090908
EPPIC,6g16,12,27,0.4090909090909091,0.0,1.5909090909090908
EPPIC,6xiw,12,27,0.4090909090909091,0.0,1.5909090909090908
EPPIC,6zm6,34,27,0.0481283422459893,0.0,
EPPIC,7b51,16,27,0.225,0.0,2.0083333333333333
EPPIC,7cmv,14,27,0.2967032967032967,0.0,
EPPIC,7evo,25,27,0.09,0.0,
EPPIC,8g60,33,27,0.05113636363636364,0.0,
EPPIC,3i7n,15,26,0.24761904761904763,0.0,1.7523809523809524
EPPIC,4gs7,13,26,0.3333333333333333,0.0,1.794871794871795
EPPIC,6nq3,17,26,0.19117647058823528,0.0,
EPPIC,6x9o,27,26,0.07407407407407407,0.0,1.9259259259259258
EPPIC,7ki0,15,26,0.24761904761904763,0.0,2.1714285714285713
EPPIC,7wtz,18,26,0.16993464052287582,0.0,
EPPIC,7ysh,11,26,0.4727272727272727,0.16493506493506493,1.5272727272727273
EPPIC,8dnz,14,26,0.2857142857142857,0.0,2.131868131868132
EPPIC,5iaa,10,25,0.5555555555555556,0.0,1.4444444444444444
EPPIC,6upa,10,25,0.5555555555555556,0.0,1.4444444444444444
EPPIC,6upq,10,25,0.5555555555555556,0.0,1.4444444444444444
EPPIC,6zp4,20,25,0.13157894736842105,0.0,
EPPIC,7v0k,11,25,0.45454545454545453,0.0,1.6
EPPIC,8dyd,14,25,0.27472527472527475,0.0,2.021978021978022
EPPIC,8grd,10,25,0.5555555555555556,0.0,1.4444444444444444
EPPIC,9auc,16,25,0.20833333333333334,0.0,2.1416666666666666
EPPIC,1ira,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,3f7p,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,3w5k,14,24,0.26373626373626374,0.0,1.7362637362637363
EPPIC,4fq3,14,24,0.26373626373626374,0.0,1.7362637362637363
EPPIC,4or9,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,6i3f,10,24,0.5333333333333333,0.0,1.4666666666666666
