hsa	rno
hsa0000157399	rno0000075089
hsa0000157401	rno0000075091
hsa0000157402	rno0000075092
hsa0000157403	rno0000075093
hsa0000157412	rno0000075100
hsa0000157508	rno0000058215
hsa0000157511	rno0000058217
hsa0000157513	rno0000058218
hsa0000157515	rno0000058220
hsa0000157518	rno0000058223
hsa0000157520	rno0000058225
hsa0000157522	rno0000058227
hsa0000157523	rno0000058228
hsa0000157526	rno0000058231
hsa0000157528	rno0000058232
hsa0000157712	rno0000012823
hsa0000157713	rno0000012823
hsa0000157714	rno0000012823
hsa0000157717	rno0000012826
hsa0000157719	rno0000012828
hsa0000157810	rno0000128128
hsa0000157814	rno0000128130
hsa0000157816	rno0000128132
hsa0000157817	rno0000128133
hsa0000157818	rno0000128134
hsa0000157819	rno0000128135
hsa0000157820	rno0000128136
hsa0000157821	rno0000128137
hsa0000157844	rno0000028088
hsa0000157847	rno0000028091
hsa0000157848	rno0000028092
hsa0000157849	rno0000028092
hsa0000157851	rno0000028093
hsa0000157858	rno0000028096
hsa0000157859	rno0000028098
hsa0000157864	rno0000028102
hsa0000157865	rno0000028103
hsa0000157867	rno0000028105
hsa0000157871	rno0000028107
hsa0000157874	rno0000028108
hsa0000157875	rno0000028108
hsa0000157879	rno0000028110
hsa0000157880	rno0000028110
hsa0000157881	rno0000028111
hsa0000157883	rno0000028112
hsa0000157887	rno0000028114
hsa0000157889	rno0000028115
hsa0000157890	rno0000028116
hsa0000157892	rno0000028117
hsa0000157894	rno0000028118
hsa0000157914	rno0000127194
hsa0000157916	rno0000127195
hsa0000158043	rno0000126550
hsa0000158045	rno0000126551
hsa0000158046	rno0000126552
hsa0000158049	rno0000126555
hsa0000158177	rno0000000509
hsa0000158180	rno0000000512
hsa0000158181	rno0000000512
hsa0000158182	rno0000000514
hsa0000158184	rno0000000515
hsa0000158185	rno0000000517
hsa0000158187	rno0000000518
hsa0000158190	rno0000000519
hsa0000158194	rno0000000521
hsa0000158195	rno0000000522
hsa0000158196	rno0000000523
hsa0000158197	rno0000000524
hsa0000158198	rno0000000525
hsa0000158200	rno0000000526
hsa0000158201	rno0000000527
hsa0000158202	rno0000000528
hsa0000158204	rno0000000529
hsa0000158210	rno0000000533
hsa0000158214	rno0000000535
hsa0000158216	rno0000000536
hsa0000158218	rno0000000537
hsa0000158221	rno0000000539
hsa0000158224	rno0000000541
hsa0000158388	rno0000074857
hsa0000158390	rno0000074859
hsa0000158393	rno0000074862
hsa0000158396	rno0000074865
hsa0000158398	rno0000074867
hsa0000158401	rno0000074870
hsa0000158403	rno0000074872
hsa0000158405	rno0000074874
hsa0000158406	rno0000074875
hsa0000158407	rno0000074876
hsa0000158409	rno0000074878
hsa0000158410	rno0000074879
hsa0000158411	rno0000074880
hsa0000158412	rno0000074881
hsa0000158413	rno0000074882
hsa0000158414	rno0000074883
hsa0000158415	rno0000074884
hsa0000158416	rno0000074885
hsa0000158417	rno0000074886
hsa0000158418	rno0000074887
hsa0000158419	rno0000074888
hsa0000158424	rno0000074893
hsa0000158459	rno0000000624
hsa0000158459	rno0000000625
hsa0000158463	rno0000011074
hsa0000158464	rno0000011075
hsa0000158497	rno0000020953
hsa0000158503	rno0000020959
hsa0000158508	rno0000020962
hsa0000158609	rno0000124212
hsa0000158615	rno0000124214
hsa0000158618	rno0000124216
hsa0000158619	rno0000124217
hsa0000158620	rno0000124218
hsa0000158621	rno0000124220
hsa0000158623	rno0000124222
hsa0000158624	rno0000124223
hsa0000158685	rno0000022340
hsa0000158689	rno0000022344
hsa0000158692	rno0000022346
hsa0000158693	rno0000022347
hsa0000159159	rno0000125129
hsa0000159160	rno0000125129
hsa0000159161	rno0000125130
hsa0000159162	rno0000125130
hsa0000159163	rno0000125131
hsa0000159165	rno0000125133
hsa0000159167	rno0000125134
hsa0000159168	rno0000125135
hsa0000159226	rno0000126545
hsa0000159227	rno0000126546
hsa0000159228	rno0000021800
hsa0000159229	rno0000021800
hsa0000159234	rno0000021802
hsa0000159237	rno0000021806
hsa0000159238	rno0000021806
hsa0000159240	rno0000021807
hsa0000159242	rno0000021809
hsa0000159243	rno0000021809
hsa0000159304	rno0000135472
hsa0000159307	rno0000135473
hsa0000159315	rno0000135480
hsa0000159324	rno0000060977
hsa0000159327	rno0000060980
hsa0000159333	rno0000060982
hsa0000159362	rno0000128440
hsa0000159363	rno0000128441
hsa0000159369	rno0000128443
hsa0000159371	rno0000128444
hsa0000159376	rno0000128448
hsa0000159380	rno0000128451
hsa0000159496	rno0000022004
hsa0000159499	rno0000022006
hsa0000159499	rno0000022005
hsa0000159506	rno0000022009
hsa0000159710	rno0000125636
hsa0000159750	rno0000026841
hsa0000159751	rno0000026842
hsa0000159754	rno0000026843
hsa0000159755	rno0000026845
hsa0000159756	rno0000026846
hsa0000159758	rno0000026847
hsa0000159759	rno0000026848
hsa0000159760	rno0000026848
hsa0000159763	rno0000026849
hsa0000159768	rno0000026852
hsa0000159769	rno0000026853
hsa0000159775	rno0000062436
hsa0000159780	rno0000062438
hsa0000159782	rno0000062439
hsa0000159786	rno0000062441
hsa0000159805	rno0000006706
hsa0000159806	rno0000006706
hsa0000159807	rno0000006706
hsa0000159823	rno0000006712
hsa0000159834	rno0000006717
hsa0000159840	rno0000006718
hsa0000159853	rno0000006726
hsa0000159866	rno0000006734
hsa0000159867	rno0000006735
hsa0000159877	rno0000006739
hsa0000159878	rno0000006740
hsa0000159879	rno0000006740
hsa0000159890	rno0000006744
hsa0000159891	rno0000006744
hsa0000159892	rno0000006745
hsa0000159985	rno0000125032
hsa0000159998	rno0000125038
hsa0000159999	rno0000125038
hsa0000160002	rno0000125039
hsa0000160013	rno0000124837
hsa0000160014	rno0000124838
hsa0000160015	rno0000124839
hsa0000160017	rno0000124841
hsa0000160018	rno0000124842
hsa0000160072	rno0000062608
hsa0000160076	rno0000062612
hsa0000160077	rno0000062612
hsa0000160078	rno0000062613
hsa0000160081	rno0000062616
hsa0000160084	rno0000062619
hsa0000160088	rno0000062623
hsa0000160090	rno0000062625
hsa0000160092	rno0000063683
hsa0000160094	rno0000063685
hsa0000160100	rno0000064577
hsa0000160101	rno0000064578
hsa0000160101	rno0000064577
hsa0000160120	rno0000010292
hsa0000160123	rno0000010294
hsa0000160124	rno0000010295
hsa0000160125	rno0000010296
hsa0000160126	rno0000010296
hsa0000160132	rno0000010303
hsa0000160134	rno0000010305
hsa0000160140	rno0000005463
hsa0000160145	rno0000005468
hsa0000160148	rno0000005471
hsa0000160154	rno0000005457
hsa0000160155	rno0000005458
hsa0000160156	rno0000005459
hsa0000160157	rno0000005460
hsa0000160225	rno0000133568
hsa0000160230	rno0000133572
hsa0000160288	rno0000060346
hsa0000160294	rno0000007593
hsa0000160295	rno0000007593
hsa0000160296	rno0000007594
hsa0000160298	rno0000007595
hsa0000160434	rno0000009261
hsa0000160436	rno0000009263
hsa0000160447	rno0000008577
hsa0000160448	rno0000008578
hsa0000160450	rno0000008579
hsa0000160452	rno0000008581
hsa0000160453	rno0000008582
hsa0000160457	rno0000008586
hsa0000160459	rno0000008588
hsa0000160462	rno0000008591
hsa0000160463	rno0000019548
hsa0000160464	rno0000019549
hsa0000160465	rno0000019549
hsa0000160470	rno0000019551
hsa0000160471	rno0000019553
hsa0000160472	rno0000019554
hsa0000160473	rno0000019555
hsa0000160476	rno0000019558
hsa0000160477	rno0000019559
hsa0000160482	rno0000019563
hsa0000160483	rno0000019564
hsa0000160486	rno0000019567
hsa0000160595	rno0000015842
hsa0000160596	rno0000015843
hsa0000160598	rno0000015844
hsa0000160599	rno0000015845
hsa0000160600	rno0000015846
hsa0000160602	rno0000015847
hsa0000160624	rno0000062518
hsa0000160628	rno0000062520
hsa0000160630	rno0000062521
hsa0000160632	rno0000062522
hsa0000160635	rno0000062524
hsa0000160636	rno0000062525
hsa0000160639	rno0000062527
hsa0000160640	rno0000062528
hsa0000160694	rno0000012505
hsa0000160695	rno0000012506
hsa0000160695	rno0000012507
hsa0000160699	rno0000028273
hsa0000160706	rno0000028278
hsa0000160708	rno0000028280
hsa0000160709	rno0000028281
hsa0000160710	rno0000028282
hsa0000160711	rno0000028282
hsa0000160713	rno0000028284
hsa0000160714	rno0000028285
hsa0000160715	rno0000028286
hsa0000160717	rno0000028288
hsa0000160718	rno0000028289
hsa0000160720	rno0000028291
hsa0000160736	rno0000028329
hsa0000160737	rno0000028330
hsa0000160739	rno0000028332
hsa0000160741	rno0000028334
hsa0000160766	rno0000016947
hsa0000160771	rno0000016949
hsa0000160772	rno0000016949
hsa0000160774	rno0000016950
hsa0000160779	rno0000016953
hsa0000160783	rno0000016956
hsa0000160829	rno0000000780
hsa0000160832	rno0000000782
hsa0000160836	rno0000000787
hsa0000160838	rno0000000788
hsa0000160838	rno0000000789
hsa0000160839	rno0000000790
hsa0000160840	rno0000000792
hsa0000160842	rno0000000794
hsa0000160847	rno0000025197
hsa0000160924	rno0000125282
hsa0000160925	rno0000125283
hsa0000160928	rno0000125286
hsa0000160929	rno0000125287
hsa0000160930	rno0000125288
hsa0000160932	rno0000125290
hsa0000160937	rno0000125295
hsa0000160940	rno0000125298
hsa0000160941	rno0000125299
hsa0000160942	rno0000125300
hsa0000160945	rno0000125303
hsa0000160947	rno0000125304
hsa0000160961	rno0000125315
hsa0000160962	rno0000125316
hsa0000160963	rno0000125317
hsa0000160972	rno0000125327
hsa0000160973	rno0000125328
hsa0000161185	rno0000191737
hsa0000161233	rno0000187731
hsa0000161235	rno0000187732
hsa0000161240	rno0000187735
hsa0000161245	rno0000187739
hsa0000161469	rno0000189898
hsa0000161477	rno0000189899
hsa0000161518	rno0000220294
hsa0000161521	rno0000220298
hsa0000161556	rno0000199846
hsa0000161574	rno0000214248
hsa0000161577	rno0000214250
hsa0000161578	rno0000214251
hsa0000161582	rno0000214253
hsa0000161594	rno0000214259
hsa0000161598	rno0000214262
hsa0000161780	rno0000202871
hsa0000161781	rno0000202872
hsa0000161782	rno0000202873
hsa0000161783	rno0000202874
hsa0000161784	rno0000202875
hsa0000161786	rno0000202877
hsa0000161787	rno0000202878
hsa0000161789	rno0000202880
hsa0000161791	rno0000202882
hsa0000161793	rno0000202884
hsa0000161795	rno0000202885
hsa0000161796	rno0000202886
hsa0000162168	rno0000027584
hsa0000162169	rno0000027584
hsa0000162177	rno0000027588
hsa0000162371	rno0000018464
hsa0000162372	rno0000018465
hsa0000162375	rno0000018468
hsa0000162376	rno0000018469
hsa0000162410	rno0000009682
hsa0000162416	rno0000009687
hsa0000162417	rno0000009688
hsa0000162431	rno0000006152
hsa0000162457	rno0000001863
hsa0000162459	rno0000001864
hsa0000162463	rno0000001867
hsa0000162470	rno0000001874
hsa0000162655	rno0000001089
hsa0000162656	rno0000001090
hsa0000162710	rno0000004338
hsa0000162714	rno0000004342
hsa0000162717	rno0000004345
hsa0000162720	rno0000004347
hsa0000162721	rno0000003343
hsa0000162722	rno0000003344
hsa0000162824	rno0000006422
hsa0000162845	rno0000009408
hsa0000162846	rno0000009409
hsa0000162847	rno0000009410
hsa0000162850	rno0000028047
hsa0000162854	rno0000028051
hsa0000162859	rno0000028056
hsa0000162862	rno0000028059
hsa0000162863	rno0000028060
hsa0000163111	rno0000219060
hsa0000163114	rno0000219064
hsa0000163136	rno0000004369
hsa0000163180	rno0000185594
hsa0000163181	rno0000185595
hsa0000163183	rno0000185596
hsa0000163187	rno0000185600
hsa0000163193	rno0000185606
hsa0000163195	rno0000185608
hsa0000163196	rno0000185609
hsa0000163197	rno0000185610
hsa0000163199	rno0000185612
hsa0000163200	rno0000185613
hsa0000163201	rno0000185614
hsa0000163202	rno0000185615
hsa0000163333	rno0000016853
hsa0000163335	rno0000016854
hsa0000163339	rno0000016858
hsa0000163341	rno0000016860
hsa0000163348	rno0000016868
hsa0000163351	rno0000016871
hsa0000163355	rno0000016875
hsa0000163356	rno0000016876
hsa0000163357	rno0000016877
hsa0000163361	rno0000016881
hsa0000163368	rno0000016889
hsa0000163370	rno0000016891
hsa0000163374	rno0000016894
hsa0000163406	rno0000023919
hsa0000163408	rno0000012853
hsa0000163449	rno0000027897
hsa0000163450	rno0000027897
hsa0000163452	rno0000027898
hsa0000163453	rno0000027898
hsa0000163458	rno0000027901
hsa0000163459	rno0000027901
hsa0000163461	rno0000027903
hsa0000163463	rno0000027904
hsa0000163486	rno0000186684
hsa0000163488	rno0000027272
hsa0000163490	rno0000027273
hsa0000163491	rno0000027274
hsa0000163492	rno0000027275
hsa0000163496	rno0000027279
hsa0000163512	rno0000004194
hsa0000163542	rno0000021367
hsa0000163546	rno0000021371
hsa0000163548	rno0000021373
hsa0000163551	rno0000021376
hsa0000163552	rno0000021377
hsa0000163576	rno0000024166
hsa0000163637	rno0000204120
hsa0000163646	rno0000204128
hsa0000163925	rno0000185524
hsa0000163926	rno0000185525
hsa0000164019	rno0000218073
hsa0000164021	rno0000218075
hsa0000164023	rno0000218076
hsa0000164025	rno0000218078
hsa0000164029	rno0000218081
hsa0000164032	rno0000222335
hsa0000164038	rno0000222341
hsa0000164041	rno0000222343
hsa0000164044	rno0000222346
hsa0000164085	rno0000190521
hsa0000164086	rno0000190521
hsa0000164089	rno0000190522
hsa0000164092	rno0000190523
hsa0000164097	rno0000190526
hsa0000164435	rno0000217126
hsa0000164436	rno0000217126
hsa0000164438	rno0000217127
hsa0000164441	rno0000217128
hsa0000164444	rno0000217129
hsa0000164445	rno0000217130
hsa0000164446	rno0000217131
hsa0000164450	rno0000217133
hsa0000164451	rno0000217134
hsa0000164455	rno0000217138
hsa0000164458	rno0000217141
hsa0000164459	rno0000217142
hsa0000164460	rno0000217143
hsa0000164463	rno0000217146
hsa0000164464	rno0000217147
hsa0000164465	rno0000217148
hsa0000164466	rno0000217149
hsa0000164539	rno0000016926
hsa0000164737	rno0000201024
hsa0000164738	rno0000201025
hsa0000164742	rno0000201027
hsa0000164887	rno0000021397
hsa0000164899	rno0000021408
hsa0000164972	rno0000018696
hsa0000164972	rno0000018697
hsa0000164975	rno0000018699
hsa0000164979	rno0000018700
hsa0000164980	rno0000018701
hsa0000164981	rno0000018702
hsa0000165163	rno0000190088
hsa0000165164	rno0000190090
hsa0000165215	rno0000021445
hsa0000165381	rno0000191524
hsa0000165382	rno0000191524
hsa0000165383	rno0000191524
hsa0000165384	rno0000191524
hsa0000165393	rno0000024738
hsa0000165394	rno0000024739
hsa0000165395	rno0000024740
hsa0000165397	rno0000024742
hsa0000165398	rno0000024742
hsa0000165400	rno0000024744
hsa0000165401	rno0000024745
hsa0000165403	rno0000024746
hsa0000165406	rno0000024748
hsa0000165408	rno0000024750
hsa0000165409	rno0000024751
hsa0000165412	rno0000019715
hsa0000165413	rno0000019716
hsa0000165416	rno0000019717
hsa0000165420	rno0000019720
hsa0000165422	rno0000019722
hsa0000165425	rno0000019724
hsa0000165480	rno0000027959
hsa0000165480	rno0000027960
hsa0000165483	rno0000027963
hsa0000165484	rno0000027964
hsa0000165486	rno0000027966
hsa0000165564	rno0000190379
hsa0000165567	rno0000190381
hsa0000165571	rno0000190385
hsa0000165576	rno0000190387
hsa0000165662	rno0000000137
hsa0000165663	rno0000000138
hsa0000165664	rno0000000139
hsa0000165665	rno0000000141
hsa0000165666	rno0000000142
hsa0000165667	rno0000000143
hsa0000165718	rno0000204361
hsa0000165735	rno0000204367
hsa0000165738	rno0000204371
hsa0000165740	rno0000204373
hsa0000165742	rno0000204374
hsa0000165800	rno0000021704
hsa0000165801	rno0000021704
hsa0000165805	rno0000021705
hsa0000165806	rno0000021706
hsa0000165827	rno0000025560
hsa0000165828	rno0000025561
hsa0000165867	rno0000191662
hsa0000165869	rno0000191664
hsa0000165874	rno0000191669
hsa0000165879	rno0000191677
hsa0000165882	rno0000191679
hsa0000165930	rno0000016485
hsa0000165933	rno0000016488
hsa0000165942	rno0000047837
hsa0000165987	rno0000218677
hsa0000166007	rno0000005101
hsa0000166027	rno0000199741
hsa0000166036	rno0000198081
hsa0000166039	rno0000198084
hsa0000166128	rno0000219518
hsa0000166132	rno0000219521
hsa0000166240	rno0000014011
hsa0000166243	rno0000014013
hsa0000166760	rno0000218886
hsa0000166761	rno0000218887
hsa0000166775	rno0000008681
hsa0000166777	rno0000008682
hsa0000166781	rno0000008685
hsa0000166782	rno0000008686
hsa0000166784	rno0000008688
hsa0000166795	rno0000008970
hsa0000166796	rno0000008971
hsa0000166797	rno0000008972
hsa0000166799	rno0000008973
hsa0000166801	rno0000008974
hsa0000166802	rno0000008975
hsa0000166803	rno0000008976
hsa0000166806	rno0000008977
hsa0000166807	rno0000027807
hsa0000166810	rno0000220914
hsa0000166814	rno0000220915
hsa0000166829	rno0000183383
hsa0000166834	rno0000183386
hsa0000166841	rno0000183390
hsa0000166843	rno0000183393
hsa0000166846	rno0000183395
hsa0000166851	rno0000183400
hsa0000166857	rno0000183403
hsa0000166859	rno0000183404
hsa0000167004	rno0000185828
hsa0000167005	rno0000185828
hsa0000167042	rno0000191315
hsa0000167043	rno0000191318
hsa0000167044	rno0000191319
hsa0000167044	rno0000191318
hsa0000167045	rno0000191320
hsa0000167047	rno0000191321
hsa0000167049	rno0000191323
hsa0000167050	rno0000191325
hsa0000167051	rno0000191326
hsa0000167052	rno0000191327
hsa0000167053	rno0000191328
hsa0000167053	rno0000191329
hsa0000167054	rno0000191329
hsa0000167056	rno0000191330
hsa0000167057	rno0000191330
hsa0000167057	rno0000191331
hsa0000167058	rno0000191332
hsa0000167059	rno0000191333
hsa0000167138	rno0000204035
hsa0000167138	rno0000204034
hsa0000167139	rno0000204036
hsa0000167215	rno0000187441
hsa0000167216	rno0000187441
hsa0000167217	rno0000187441
hsa0000167221	rno0000187442
hsa0000167222	rno0000187443
hsa0000167228	rno0000187448
hsa0000167532	rno0000186623
hsa0000167563	rno0000189271
hsa0000167657	rno0000024027
hsa0000167659	rno0000024028
hsa0000167694	rno0000213451
hsa0000167697	rno0000213454
hsa0000167701	rno0000213459
hsa0000167702	rno0000213459
hsa0000167716	rno0000213472
hsa0000167716	rno0000213473
hsa0000167717	rno0000213473
hsa0000167718	rno0000213474
hsa0000167720	rno0000213476
hsa0000167722	rno0000213478
hsa0000167723	rno0000213479
hsa0000167784	rno0000000040
hsa0000167785	rno0000000041
hsa0000167786	rno0000000042
hsa0000167788	rno0000000044
hsa0000167950	rno0000188917
hsa0000167954	rno0000188920
hsa0000167956	rno0000188921
hsa0000167957	rno0000188922
hsa0000167959	rno0000188924
hsa0000167969	rno0000188931
hsa0000168051	rno0000027631
hsa0000168066	rno0000027642
hsa0000168067	rno0000027643
hsa0000168073	rno0000027650
hsa0000168074	rno0000027651
hsa0000168243	rno0000021713
hsa0000168268	rno0000203592
hsa0000168378	rno0000200473
hsa0000168380	rno0000200475
hsa0000168522	rno0000187059
hsa0000168549	rno0000187695
hsa0000168561	rno0000187703
hsa0000169012	rno0000188389
hsa0000169016	rno0000188397
hsa0000169017	rno0000188398
hsa0000169018	rno0000188399
hsa0000169027	rno0000188405
hsa0000169029	rno0000188408
hsa0000169031	rno0000188410
hsa0000169032	rno0000188410
hsa0000169033	rno0000188410
hsa0000169176	rno0000216869
hsa0000169184	rno0000216879
hsa0000169187	rno0000216883
hsa0000169194	rno0000216889
hsa0000169195	rno0000216890
hsa0000169215	rno0000216903
hsa0000169219	rno0000216905
hsa0000169220	rno0000216906
hsa0000169222	rno0000216908
hsa0000169230	rno0000216914
hsa0000169236	rno0000216916
hsa0000169237	rno0000216917
hsa0000169252	rno0000216924
hsa0000169280	rno0000019412
hsa0000169282	rno0000019414
hsa0000169286	rno0000019419
hsa0000169428	rno0000025232
hsa0000169429	rno0000025233
hsa0000169433	rno0000025237
hsa0000169434	rno0000025238
hsa0000169440	rno0000025242
hsa0000169444	rno0000025244
hsa0000169447	rno0000025245
hsa0000169499	rno0000217872
hsa0000169499	rno0000217873
hsa0000169503	rno0000217877
hsa0000169506	rno0000217879
hsa0000169548	rno0000022495
hsa0000169549	rno0000022499
hsa0000169549	rno0000022498
hsa0000169550	rno0000022499
hsa0000169590	rno0000190076
hsa0000169592	rno0000190077
hsa0000169593	rno0000190078
hsa0000169595	rno0000190080
