hsa	rno	isohsa	isorno	exoniden
ENSG00000150433	ENSRNOG00000008757	ENST00000279968	ENSRNOT00000012060	hsa0000152783-rno0000124027|0.82;hsa0000152789-rno0000124028|0.8;hsa0000152790-rno0000124029|0.85
ENSG00000150433	ENSRNOG00000008757	ENST00000526175	ENSRNOT00000012060	hsa0000152783-rno0000124027|0.82;hsa0000152789-rno0000124028|0.8;hsa0000152790-rno0000124029|0.85
ENSG00000150433	ENSRNOG00000008757	ENST00000527766	ENSRNOT00000012060	hsa0000152783-rno0000124027|0.82;hsa0000152789-rno0000124028|0.8;hsa0000152790-rno0000124029|0.85
ENSG00000150433	ENSRNOG00000008757	ENST00000529583	ENSRNOT00000012060	hsa0000152783-rno0000124027|0.82;hsa0000152789-rno0000124028|0.8;hsa0000152790-rno0000124029|0.85
ENSG00000150433	ENSRNOG00000008757	ENST00000527271	ENSRNOT00000012060	hsa0000152783-rno0000124027|0.82;hsa0000152789-rno0000124028|0.8;hsa0000152790-rno0000124029|0.85
ENSG00000150433	ENSRNOG00000008757	ENST00000682305	ENSRNOT00000012060	hsa0000152783-rno0000124027|0.82;hsa0000152789-rno0000124028|0.8;hsa0000152790-rno0000124029|0.85
ENSG00000150540	ENSRNOG00000005223	ENST00000410115	ENSRNOT00000007471	hsa0000029481-rno0000069287|0.9;hsa0000029483-rno0000069288|0.92;hsa0000029485-rno0000069289|0.89;hsa0000029486-rno0000069290|0.83;hsa0000029487-rno0000069291|0.88;hsa0000029488-rno0000069292|0.83
ENSG00000150540	ENSRNOG00000005223	ENST00000280097	ENSRNOT00000007471	hsa0000029481-rno0000069287|0.9;hsa0000029483-rno0000069288|0.92;hsa0000029485-rno0000069289|0.89;hsa0000029486-rno0000069290|0.83;hsa0000029487-rno0000069291|0.88;hsa0000029488-rno0000069292|0.83
ENSG00000150551	ENSRNOG00000003453	ENST00000397463	ENSRNOT00000004741	hsa0000029092-rno0000164159|0.92;hsa0000029095-rno0000164160|0.91;hsa0000029097-rno0000164161|0.85
ENSG00000150593	ENSRNOG00000014779	ENST00000280154	ENSRNOT00000119971	hsa0000166773-rno0000008679|0.88;hsa0000166775-rno0000008681|0.88;hsa0000166777-rno0000008682|0.96;hsa0000166778-rno0000008683|0.86;hsa0000166780-rno0000008684|0.84;hsa0000166781-rno0000008685|0.87;hsa0000166782-rno0000008686|0.9;hsa0000166783-rno0000008687|0.88;hsa0000166784-rno0000008688|0.89;hsa0000166785-rno0000008689|0.92;hsa0000166786-rno0000008690|0.95
ENSG00000150593	ENSRNOG00000014779	ENST00000280154	ENSRNOT00000020155	hsa0000166773-rno0000008679|0.88;hsa0000166775-rno0000008681|0.88;hsa0000166777-rno0000008682|0.96;hsa0000166778-rno0000008683|0.86;hsa0000166780-rno0000008684|0.84;hsa0000166781-rno0000008685|0.87;hsa0000166782-rno0000008686|0.9;hsa0000166783-rno0000008687|0.88;hsa0000166784-rno0000008688|0.89;hsa0000166785-rno0000008689|0.92;hsa0000166786-rno0000008691|0.87
ENSG00000150594	ENSRNOG00000047545	ENST00000280155	ENSRNOT00000071541	hsa0000166807-rno0000027807|0.89
ENSG00000150625	ENSRNOG00000010731	ENST00000280187	ENSRNOT00000014312	hsa0000071043-rno0000204676|0.97;hsa0000071046-rno0000204678|0.93;hsa0000071052-rno0000204680|0.95;hsa0000071058-rno0000204681|0.91;hsa0000071060-rno0000204682|0.95;hsa0000071062-rno0000204683|0.92;hsa0000071063-rno0000204684|0.95
ENSG00000150625	ENSRNOG00000010731	ENST00000393658	ENSRNOT00000014312	hsa0000071043-rno0000204676|0.97;hsa0000071046-rno0000204678|0.93;hsa0000071052-rno0000204680|0.95;hsa0000071058-rno0000204681|0.91;hsa0000071060-rno0000204682|0.95;hsa0000071062-rno0000204683|0.92;hsa0000071063-rno0000204684|0.95
ENSG00000150625	ENSRNOG00000010731	ENST00000506894	ENSRNOT00000092971	hsa0000071040-rno0000204675|1.0;hsa0000071046-rno0000204678|0.93;hsa0000071052-rno0000204680|0.95;hsa0000071058-rno0000204681|0.91;hsa0000071060-rno0000204682|0.95;hsa0000071062-rno0000204683|0.92;hsa0000071063-rno0000204684|0.95
ENSG00000150630	ENSRNOG00000011416	ENST00000618562	ENSRNOT00000015529	hsa0000075136-rno0000204633|0.86;hsa0000075137-rno0000204634|0.8;hsa0000075138-rno0000204635|0.95;hsa0000075139-rno0000204636|0.96;hsa0000075140-rno0000204638|0.78;hsa0000075141-rno0000204639|0.87;hsa0000075142-rno0000204640|0.84
ENSG00000150672	ENSRNOG00000022635	ENST00000398309	ENSRNOT00000108774	hsa0000157846-rno0000028090|0.98;hsa0000157848-rno0000028092|0.93;hsa0000157856-rno0000028095|0.93;hsa0000157858-rno0000028096|0.96;hsa0000157859-rno0000028098|0.95;hsa0000157860-rno0000028099|0.9;hsa0000157861-rno0000028100|0.94;hsa0000157862-rno0000028101|0.89;hsa0000157864-rno0000028102|0.92;hsa0000157865-rno0000028103|0.94;hsa0000157866-rno0000028104|0.88;hsa0000157867-rno0000028105|0.92;hsa0000157868-rno0000028106|0.86;hsa0000157871-rno0000028107|0.95;hsa0000157875-rno0000028108|0.89;hsa0000157877-rno0000028109|0.93;hsa0000157879-rno0000028110|1.0;hsa0000157885-rno0000028113|0.92;hsa0000157887-rno0000028114|0.94;hsa0000157889-rno0000028115|0.96;hsa0000157890-rno0000028116|0.95;hsa0000157892-rno0000028117|0.97;hsa0000157894-rno0000028118|0.94
ENSG00000150672	ENSRNOG00000022635	ENST00000418306	ENSRNOT00000115717	hsa0000157852-rno0000028094|0.77;hsa0000157858-rno0000028096|0.96;hsa0000157859-rno0000028098|0.95;hsa0000157860-rno0000028099|0.9;hsa0000157861-rno0000028100|0.94;hsa0000157862-rno0000028101|0.89;hsa0000157864-rno0000028102|0.92;hsa0000157866-rno0000028104|0.88;hsa0000157867-rno0000028105|0.92;hsa0000157868-rno0000028106|0.86;hsa0000157871-rno0000028107|0.95;hsa0000157875-rno0000028108|0.89;hsa0000157877-rno0000028109|0.93;hsa0000157881-rno0000028111|1.0;hsa0000157885-rno0000028113|0.92;hsa0000157887-rno0000028114|0.94;hsa0000157889-rno0000028115|0.96;hsa0000157890-rno0000028116|0.95;hsa0000157892-rno0000028117|0.97;hsa0000157894-rno0000028118|0.94
ENSG00000150672	ENSRNOG00000022635	ENST00000706267	ENSRNOT00000103147	hsa0000157847-rno0000028091|0.98;hsa0000157848-rno0000028092|0.93;hsa0000157856-rno0000028095|0.93;hsa0000157858-rno0000028096|0.96;hsa0000157859-rno0000028098|0.95;hsa0000157860-rno0000028099|0.9;hsa0000157861-rno0000028100|0.94;hsa0000157862-rno0000028101|0.89;hsa0000157864-rno0000028102|0.92;hsa0000157865-rno0000028103|0.94;hsa0000157866-rno0000028104|0.88;hsa0000157867-rno0000028105|0.92;hsa0000157868-rno0000028106|0.86;hsa0000157871-rno0000028107|0.95;hsa0000157875-rno0000028108|0.89;hsa0000157877-rno0000028109|0.93;hsa0000157881-rno0000028111|1.0;hsa0000157885-rno0000028113|0.92;hsa0000157887-rno0000028114|0.94;hsa0000157889-rno0000028115|0.96;hsa0000157890-rno0000028116|0.95;hsa0000157892-rno0000028117|0.97;hsa0000157894-rno0000028118|0.94
ENSG00000150672	ENSRNOG00000022635	ENST00000532653	ENSRNOT00000110277	hsa0000157846-rno0000028090|0.98;hsa0000157848-rno0000028092|0.93;hsa0000157856-rno0000028095|0.93;hsa0000157858-rno0000028096|0.96;hsa0000157859-rno0000028098|0.95;hsa0000157860-rno0000028099|0.9;hsa0000157861-rno0000028100|0.94;hsa0000157862-rno0000028101|0.89;hsa0000157864-rno0000028102|0.92;hsa0000157865-rno0000028103|0.94;hsa0000157866-rno0000028104|0.88;hsa0000157867-rno0000028105|0.92;hsa0000157868-rno0000028106|0.86;hsa0000157871-rno0000028107|0.95;hsa0000157875-rno0000028108|0.89;hsa0000157877-rno0000028109|0.93;hsa0000157881-rno0000028111|1.0;hsa0000157885-rno0000028113|0.92;hsa0000157887-rno0000028114|0.94;hsa0000157889-rno0000028115|0.96;hsa0000157890-rno0000028116|0.95;hsa0000157892-rno0000028117|0.97;hsa0000157894-rno0000028118|0.94
ENSG00000150687	ENSRNOG00000017307	ENST00000280258	ENSRNOT00000095166	hsa0000158459-rno0000000625|0.86
ENSG00000150753	ENSRNOG00000011632	ENST00000280326	ENSRNOT00000015886	hsa0000085405-rno0000040715|0.89;hsa0000085407-rno0000040717|0.82;hsa0000085409-rno0000040718|0.92;hsa0000085413-rno0000040719|0.85;hsa0000085415-rno0000040720|0.87;hsa0000085416-rno0000040721|0.83;hsa0000085417-rno0000040722|0.91;hsa0000085418-rno0000040723|0.86;hsa0000085419-rno0000040724|0.88;hsa0000085420-rno0000040725|0.86;hsa0000085421-rno0000040726|0.91
ENSG00000150756	ENSRNOG00000022347	ENST00000511437	ENSRNOT00000046325	hsa0000085395-rno0000040735|0.75;hsa0000085396-rno0000040736|0.75;hsa0000085399-rno0000040737|0.81;hsa0000085400-rno0000040738|0.84;hsa0000085402-rno0000040739|0.68
ENSG00000150768	ENSRNOG00000009994	ENST00000713569	ENSRNOT00000032152	hsa0000159356-rno0000128438|0.67;hsa0000159360-rno0000128439|0.9;hsa0000159362-rno0000128440|0.88;hsa0000159363-rno0000128441|0.8;hsa0000159366-rno0000128442|0.87;hsa0000159369-rno0000128443|0.87;hsa0000159371-rno0000128444|0.83;hsa0000159372-rno0000128445|0.87;hsa0000159374-rno0000128446|0.78;hsa0000159375-rno0000128447|0.84;hsa0000159376-rno0000128448|0.85;hsa0000159377-rno0000128449|0.91;hsa0000159379-rno0000128450|0.92;hsa0000159380-rno0000128451|0.87
ENSG00000150768	ENSRNOG00000009994	ENST00000679878	ENSRNOT00000032152	hsa0000159356-rno0000128438|0.67;hsa0000159361-rno0000128439|0.62;hsa0000159362-rno0000128440|0.88;hsa0000159363-rno0000128441|0.8;hsa0000159366-rno0000128442|0.87;hsa0000159369-rno0000128443|0.87;hsa0000159371-rno0000128444|0.83;hsa0000159372-rno0000128445|0.87;hsa0000159374-rno0000128446|0.78;hsa0000159375-rno0000128447|0.84;hsa0000159376-rno0000128448|0.85;hsa0000159377-rno0000128449|0.91;hsa0000159379-rno0000128450|0.92;hsa0000159380-rno0000128451|0.87
ENSG00000150768	ENSRNOG00000009994	ENST00000280346	ENSRNOT00000032152	hsa0000159356-rno0000128438|0.67;hsa0000159360-rno0000128439|0.9;hsa0000159362-rno0000128440|0.88;hsa0000159363-rno0000128441|0.8;hsa0000159366-rno0000128442|0.87;hsa0000159369-rno0000128443|0.87;hsa0000159371-rno0000128444|0.83;hsa0000159372-rno0000128445|0.87;hsa0000159374-rno0000128446|0.78;hsa0000159375-rno0000128447|0.84;hsa0000159376-rno0000128448|0.85;hsa0000159377-rno0000128449|0.91;hsa0000159379-rno0000128450|0.92;hsa0000159380-rno0000128451|0.87
ENSG00000150768	ENSRNOG00000009994	ENST00000681316	ENSRNOT00000032152	hsa0000159356-rno0000128438|0.67;hsa0000159360-rno0000128439|0.9;hsa0000159362-rno0000128440|0.88;hsa0000159363-rno0000128441|0.8;hsa0000159366-rno0000128442|0.87;hsa0000159369-rno0000128443|0.87;hsa0000159371-rno0000128444|0.83;hsa0000159373-rno0000128445|0.79;hsa0000159374-rno0000128446|0.78;hsa0000159375-rno0000128447|0.84;hsa0000159376-rno0000128448|0.85;hsa0000159377-rno0000128449|0.91;hsa0000159379-rno0000128450|0.92;hsa0000159380-rno0000128451|0.87
ENSG00000150768	ENSRNOG00000009994	ENST00000681328	ENSRNOT00000032152	hsa0000159356-rno0000128438|0.67;hsa0000159360-rno0000128439|0.9;hsa0000159362-rno0000128440|0.88;hsa0000159363-rno0000128441|0.8;hsa0000159366-rno0000128442|0.87;hsa0000159369-rno0000128443|0.87;hsa0000159371-rno0000128444|0.83;hsa0000159372-rno0000128445|0.87;hsa0000159374-rno0000128446|0.78;hsa0000159375-rno0000128447|0.84;hsa0000159376-rno0000128448|0.85;hsa0000159378-rno0000128449|0.8;hsa0000159379-rno0000128450|0.92;hsa0000159380-rno0000128451|0.87
ENSG00000150787	ENSRNOG00000009250	ENST00000280362	ENSRNOT00000012434	hsa0000146789-rno0000127293|0.75;hsa0000146790-rno0000127295|0.86;hsa0000146791-rno0000127297|0.91;hsa0000146793-rno0000127298|0.82;hsa0000146796-rno0000127299|0.9;hsa0000146797-rno0000127300|0.87
ENSG00000150867	ENSRNOG00000016670	ENST00000376573	ENSRNOT00000022375	hsa0000161232-rno0000187730|0.93;hsa0000161233-rno0000187731|0.94;hsa0000161235-rno0000187732|0.93;hsa0000161236-rno0000187733|0.86;hsa0000161238-rno0000187734|0.87;hsa0000161240-rno0000187735|0.95;hsa0000161241-rno0000187736|0.87;hsa0000161243-rno0000187737|0.81;hsa0000161244-rno0000187738|0.88;hsa0000161245-rno0000187739|0.93
ENSG00000150907	ENSRNOG00000013397	ENST00000379561	ENSRNOT00000018244	hsa0000189012-rno0000031167|0.89;hsa0000189013-rno0000031168|0.88
ENSG00000151014	ENSRNOG00000010799	ENST00000280614	ENSRNOT00000014348	hsa0000067747-rno0000039463|0.78;hsa0000067748-rno0000039465|0.84;hsa0000067750-rno0000039466|0.88
ENSG00000151092	ENSRNOG00000006143	ENST00000280700	ENSRNOT00000008289	hsa0000051692-rno0000185699|0.88;hsa0000051696-rno0000185700|0.96;hsa0000051698-rno0000185701|0.74;hsa0000051703-rno0000185702|0.83;hsa0000051705-rno0000185703|0.84;hsa0000051707-rno0000185704|0.9;hsa0000051709-rno0000185705|0.91;hsa0000051710-rno0000185706|0.85;hsa0000051711-rno0000185707|0.88;hsa0000051712-rno0000185708|0.82;hsa0000051713-rno0000185709|0.79;hsa0000051715-rno0000185710|0.82
ENSG00000151229	ENSRNOG00000015741	ENST00000280871	ENSRNOT00000021153	hsa0000172333-rno0000109949|0.82;hsa0000172334-rno0000109950|0.86;hsa0000172335-rno0000109951|0.82;hsa0000172336-rno0000109952|0.89;hsa0000172338-rno0000109953|0.89;hsa0000172339-rno0000109954|0.8;hsa0000172340-rno0000109955|0.87;hsa0000172341-rno0000109956|0.86;hsa0000172342-rno0000109957|0.91;hsa0000172343-rno0000109958|0.8
ENSG00000151233	ENSRNOG00000005234	ENST00000398675	ENSRNOT00000058349	hsa0000173421-rno0000111070|0.81;hsa0000173422-rno0000111071|0.94;hsa0000173423-rno0000111073|0.83;hsa0000173424-rno0000111074|0.77;hsa0000173425-rno0000111075|0.75;hsa0000173426-rno0000111076|0.89;hsa0000173427-rno0000111077|0.88;hsa0000173428-rno0000111078|0.82
ENSG00000151233	ENSRNOG00000005234	ENST00000280876	ENSRNOT00000099240	hsa0000173421-rno0000111070|0.81;hsa0000173423-rno0000111073|0.83;hsa0000173424-rno0000111074|0.77;hsa0000173425-rno0000111075|0.75;hsa0000173426-rno0000111076|0.89;hsa0000173427-rno0000111077|0.88;hsa0000173428-rno0000111078|0.82
ENSG00000151247	ENSRNOG00000052343	ENST00000450253	ENSRNOT00000093355	hsa0000074330-rno0000034894|0.94;hsa0000074334-rno0000034895|0.88;hsa0000074335-rno0000034896|0.96;hsa0000074336-rno0000034897|0.98;hsa0000074338-rno0000034898|0.99;hsa0000074340-rno0000034899|0.93;hsa0000074342-rno0000034901|0.98
ENSG00000151292	ENSRNOG00000016677	ENST00000345990	ENSRNOT00000098391	hsa0000083571-rno0000205439|0.94;hsa0000083572-rno0000205440|0.9;hsa0000083573-rno0000205441|0.97;hsa0000083575-rno0000205442|0.95;hsa0000083577-rno0000205443|0.93;hsa0000083578-rno0000205444|0.94;hsa0000083580-rno0000205445|0.86;hsa0000083582-rno0000205446|0.94;hsa0000083583-rno0000205449|0.89;hsa0000083584-rno0000205450|1.0;hsa0000083585-rno0000205451|0.93;hsa0000083586-rno0000205454|0.92;hsa0000083587-rno0000205455|0.93
ENSG00000151292	ENSRNOG00000016677	ENST00000696905	ENSRNOT00000098391	hsa0000083571-rno0000205439|0.94;hsa0000083572-rno0000205440|0.9;hsa0000083573-rno0000205441|0.97;hsa0000083575-rno0000205442|0.95;hsa0000083577-rno0000205443|0.93;hsa0000083578-rno0000205444|0.94;hsa0000083580-rno0000205445|0.86;hsa0000083581-rno0000205446|0.96;hsa0000083583-rno0000205449|0.89;hsa0000083584-rno0000205450|1.0;hsa0000083585-rno0000205451|0.93;hsa0000083586-rno0000205454|0.92;hsa0000083587-rno0000205455|0.93
ENSG00000151292	ENSRNOG00000016677	ENST00000361991	ENSRNOT00000103210	hsa0000083571-rno0000205439|0.94;hsa0000083572-rno0000205440|0.9;hsa0000083573-rno0000205441|0.97;hsa0000083575-rno0000205442|0.95;hsa0000083577-rno0000205443|0.93;hsa0000083578-rno0000205444|0.94;hsa0000083580-rno0000205445|0.86;hsa0000083582-rno0000205446|0.94;hsa0000083583-rno0000205449|0.89;hsa0000083584-rno0000205450|1.0;hsa0000083585-rno0000205451|0.93;hsa0000083587-rno0000205455|0.93
ENSG00000151292	ENSRNOG00000016677	ENST00000360683	ENSRNOT00000098391	hsa0000083571-rno0000205439|0.94;hsa0000083572-rno0000205440|0.9;hsa0000083573-rno0000205441|0.97;hsa0000083575-rno0000205442|0.95;hsa0000083577-rno0000205443|0.93;hsa0000083578-rno0000205444|0.94;hsa0000083580-rno0000205445|0.86;hsa0000083582-rno0000205446|0.94;hsa0000083583-rno0000205449|0.89;hsa0000083584-rno0000205450|1.0;hsa0000083585-rno0000205451|0.93;hsa0000083586-rno0000205454|0.92;hsa0000083587-rno0000205455|0.93
ENSG00000151353	ENSRNOG00000005144	ENST00000281017	ENSRNOT00000006836	hsa0000046908-rno0000099706|0.74;hsa0000046912-rno0000099710|0.75;hsa0000046913-rno0000099711|0.82;hsa0000046914-rno0000099712|0.77;hsa0000046915-rno0000099713|0.82
ENSG00000151353	ENSRNOG00000005144	ENST00000281017	ENSRNOT00000079520	hsa0000046908-rno0000099706|0.74;hsa0000046912-rno0000099709|0.63;hsa0000046913-rno0000099711|0.82;hsa0000046914-rno0000099712|0.77;hsa0000046915-rno0000099713|0.82
ENSG00000151414	ENSRNOG00000000657	ENST00000367385	ENSRNOT00000000817	hsa0000003565-rno0000166141|0.91;hsa0000003568-rno0000166143|0.94;hsa0000003571-rno0000166146|0.95;hsa0000003572-rno0000166147|0.93;hsa0000003573-rno0000166148|0.89;hsa0000003574-rno0000166149|0.94;hsa0000003575-rno0000166150|0.88;hsa0000003576-rno0000166151|0.87;hsa0000003577-rno0000166153|0.89
ENSG00000151414	ENSRNOG00000000657	ENST00000538004	ENSRNOT00000000817	hsa0000003565-rno0000166141|0.91;hsa0000003568-rno0000166143|0.94;hsa0000003571-rno0000166146|0.95;hsa0000003572-rno0000166147|0.93;hsa0000003573-rno0000166148|0.89;hsa0000003574-rno0000166149|0.94;hsa0000003575-rno0000166150|0.88;hsa0000003576-rno0000166151|0.87;hsa0000003577-rno0000166153|0.89
ENSG00000151422	ENSRNOG00000015898	ENST00000281092	ENSRNOT00000097737	hsa0000082342-rno0000140816|0.86;hsa0000082343-rno0000140818|0.91;hsa0000082344-rno0000140819|0.91;hsa0000082346-rno0000140821|0.86;hsa0000082347-rno0000140822|0.84;hsa0000082348-rno0000140823|0.93;hsa0000082349-rno0000140824|0.81;hsa0000082350-rno0000140825|0.87;hsa0000082353-rno0000140827|0.9;hsa0000082354-rno0000140828|0.83;hsa0000082355-rno0000140830|0.83;hsa0000082356-rno0000140831|0.89;hsa0000082357-rno0000140832|0.85;hsa0000082358-rno0000140833|0.95;hsa0000082359-rno0000140834|0.8;hsa0000082360-rno0000140835|0.92;hsa0000082361-rno0000140836|0.86;hsa0000082362-rno0000140837|0.85
ENSG00000151422	ENSRNOG00000015898	ENST00000618353	ENSRNOT00000056430	hsa0000082352-rno0000140826|0.72;hsa0000082353-rno0000140827|0.9;hsa0000082354-rno0000140829|0.84;hsa0000082355-rno0000140830|0.83;hsa0000082356-rno0000140831|0.89;hsa0000082357-rno0000140832|0.85;hsa0000082358-rno0000140833|0.95;hsa0000082359-rno0000140834|0.8;hsa0000082360-rno0000140835|0.92;hsa0000082361-rno0000140836|0.86;hsa0000082362-rno0000140837|0.85
ENSG00000151465	ENSRNOG00000017770	ENST00000281141	ENSRNOT00000116923	hsa0000170568-rno0000186416|0.89;hsa0000170569-rno0000186417|0.86;hsa0000170570-rno0000186419|0.84;hsa0000170571-rno0000186421|0.91;hsa0000170572-rno0000186422|0.88;hsa0000170573-rno0000186423|0.9;hsa0000170575-rno0000186424|0.92;hsa0000170576-rno0000186425|0.95;hsa0000170578-rno0000186426|0.9;hsa0000170579-rno0000186427|0.97;hsa0000170580-rno0000186429|0.79;hsa0000170581-rno0000186430|0.86;hsa0000170582-rno0000186431|0.93
ENSG00000151466	ENSRNOG00000014139	ENST00000281142	ENSRNOT00000019256	hsa0000066576-rno0000038249|0.88;hsa0000066577-rno0000038250|0.68;hsa0000066579-rno0000038251|0.67;hsa0000066580-rno0000038252|0.78;hsa0000066582-rno0000038253|0.88;hsa0000066584-rno0000038254|0.85;hsa0000066585-rno0000038255|0.82;hsa0000066586-rno0000038256|0.82;hsa0000066587-rno0000038257|0.8;hsa0000066588-rno0000038258|0.85;hsa0000066589-rno0000038259|0.84;hsa0000066590-rno0000038260|0.82;hsa0000066591-rno0000038261|0.77;hsa0000066592-rno0000038262|0.76;hsa0000066593-rno0000038263|0.83;hsa0000066594-rno0000038264|0.86;hsa0000066595-rno0000038265|0.85;hsa0000066597-rno0000038266|0.85;hsa0000066598-rno0000038268|0.94;hsa0000066599-rno0000038269|0.96;hsa0000066600-rno0000038270|0.97
ENSG00000151470	ENSRNOG00000038330	ENST00000281146	ENSRNOT00000058366	hsa0000066564-rno0000036425|0.88;hsa0000066566-rno0000036426|0.93;hsa0000066567-rno0000036427|0.9;hsa0000066569-rno0000036428|0.83;hsa0000066571-rno0000036429|0.9
ENSG00000151470	ENSRNOG00000038330	ENST00000425929	ENSRNOT00000058366	hsa0000066564-rno0000036425|0.88;hsa0000066566-rno0000036426|0.93;hsa0000066567-rno0000036427|0.9;hsa0000066569-rno0000036428|0.83;hsa0000066571-rno0000036429|0.9
ENSG00000151532	ENSRNOG00000042786	ENST00000393077	ENSRNOT00000108016	hsa0000169277-rno0000019409|0.89;hsa0000169278-rno0000019410|0.85;hsa0000169279-rno0000019411|0.9;hsa0000169280-rno0000019412|0.97;hsa0000169282-rno0000019414|0.93;hsa0000169283-rno0000019415|0.87;hsa0000169284-rno0000019416|0.87;hsa0000169286-rno0000019419|0.94
ENSG00000151615	ENSRNOG00000012167	ENST00000281321	ENSRNOT00000016422	hsa0000068427-rno0000213135|0.88;hsa0000068428-rno0000213136|0.92
ENSG00000151715	ENSRNOG00000008515	ENST00000281441	ENSRNOT00000011329	hsa0000150458-rno0000127850|0.75;hsa0000150459-rno0000127851|0.81;hsa0000150460-rno0000127852|0.82;hsa0000150461-rno0000127853|0.82;hsa0000150462-rno0000127854|0.78
ENSG00000151715	ENSRNOG00000008515	ENST00000524567	ENSRNOT00000011329	hsa0000150458-rno0000127850|0.75;hsa0000150459-rno0000127851|0.81;hsa0000150460-rno0000127852|0.82;hsa0000150461-rno0000127853|0.82;hsa0000150462-rno0000127854|0.78
ENSG00000151726	ENSRNOG00000010633	ENST00000706366	ENSRNOT00000089501	hsa0000073683-rno0000198491|0.85;hsa0000073684-rno0000198492|0.75;hsa0000073686-rno0000198493|0.82;hsa0000073687-rno0000198494|0.84;hsa0000073688-rno0000198495|0.79;hsa0000073690-rno0000198496|0.86;hsa0000073691-rno0000198497|0.79;hsa0000073692-rno0000198498|0.92;hsa0000073693-rno0000198499|0.84;hsa0000073695-rno0000198501|0.77;hsa0000073696-rno0000198502|0.9;hsa0000073698-rno0000198503|0.85;hsa0000073699-rno0000198504|0.86;hsa0000073700-rno0000198505|0.88;hsa0000073701-rno0000198506|0.85;hsa0000073702-rno0000198507|0.85;hsa0000073704-rno0000198508|0.87;hsa0000073705-rno0000198509|0.82;hsa0000073706-rno0000198510|0.88;hsa0000073707-rno0000198511|0.89
ENSG00000151726	ENSRNOG00000010633	ENST00000281455	ENSRNOT00000014235	hsa0000073683-rno0000198491|0.85;hsa0000073684-rno0000198492|0.75;hsa0000073686-rno0000198493|0.82;hsa0000073687-rno0000198494|0.84;hsa0000073688-rno0000198495|0.79;hsa0000073690-rno0000198496|0.86;hsa0000073691-rno0000198497|0.79;hsa0000073692-rno0000198498|0.92;hsa0000073693-rno0000198499|0.84;hsa0000073694-rno0000198500|0.83;hsa0000073696-rno0000198502|0.9;hsa0000073698-rno0000198503|0.85;hsa0000073699-rno0000198504|0.86;hsa0000073700-rno0000198505|0.88;hsa0000073701-rno0000198506|0.85;hsa0000073702-rno0000198507|0.85;hsa0000073704-rno0000198508|0.87;hsa0000073705-rno0000198509|0.82;hsa0000073706-rno0000198510|0.88;hsa0000073707-rno0000198511|0.89
