hsa	ocu
hsa0000101853	ocu0000186558
hsa0000101864	ocu0000141011
hsa0000101865	ocu0000141012
hsa0000101866	ocu0000141013
hsa0000101903	ocu0000140647
hsa0000101921	ocu0000142122
hsa0000101939	ocu0000142182
hsa0000101940	ocu0000142183
hsa0000101948	ocu0000142190
hsa0000101949	ocu0000142191
hsa0000101951	ocu0000142193
hsa0000101952	ocu0000142194
hsa0000101963	ocu0000141018
hsa0000101964	ocu0000141019
hsa0000101970	ocu0000141024
hsa0000101971	ocu0000141025
hsa0000101972	ocu0000141026
hsa0000101973	ocu0000141027
hsa0000101974	ocu0000141028
hsa0000101976	ocu0000141030
hsa0000101977	ocu0000141031
hsa0000101978	ocu0000141032
hsa0000101979	ocu0000141033
hsa0000101980	ocu0000141034
hsa0000101984	ocu0000141037
hsa0000101986	ocu0000141039
hsa0000101988	ocu0000141041
hsa0000101989	ocu0000141042
hsa0000101992	ocu0000141044
hsa0000101993	ocu0000141686
hsa0000101998	ocu0000141688
hsa0000101999	ocu0000141689
hsa0000102001	ocu0000141692
hsa0000102002	ocu0000141693
hsa0000102004	ocu0000141694
hsa0000102006	ocu0000141695
hsa0000102007	ocu0000141696
hsa0000102008	ocu0000141697
hsa0000102012	ocu0000159169
hsa0000102014	ocu0000159172
hsa0000102017	ocu0000159175
hsa0000102033	ocu0000140778
hsa0000102044	ocu0000141461
hsa0000102046	ocu0000141462
hsa0000102049	ocu0000141463
hsa0000102050	ocu0000141464
hsa0000102051	ocu0000141465
hsa0000102054	ocu0000141299
hsa0000102055	ocu0000141300
hsa0000102056	ocu0000141300
hsa0000102059	ocu0000141303
hsa0000102060	ocu0000141304
hsa0000102062	ocu0000141306
hsa0000102063	ocu0000141307
hsa0000102065	ocu0000141309
hsa0000102066	ocu0000141311
hsa0000102069	ocu0000141860
hsa0000102070	ocu0000141861
hsa0000102072	ocu0000141862
hsa0000102073	ocu0000141863
hsa0000102075	ocu0000141865
hsa0000102076	ocu0000141866
hsa0000102079	ocu0000141868
hsa0000102081	ocu0000141870
hsa0000102082	ocu0000141871
hsa0000102083	ocu0000141872
hsa0000102176	ocu0000140558
hsa0000102178	ocu0000140560
hsa0000102180	ocu0000140561
hsa0000102184	ocu0000140564
hsa0000102187	ocu0000140566
hsa0000102188	ocu0000140567
hsa0000102189	ocu0000140568
hsa0000102195	ocu0000140600
hsa0000102196	ocu0000140602
hsa0000102197	ocu0000140604
hsa0000102199	ocu0000140609
hsa0000102200	ocu0000140611
hsa0000102201	ocu0000140612
hsa0000102203	ocu0000140619
hsa0000102204	ocu0000140621
hsa0000102204	ocu0000140620
hsa0000102206	ocu0000140626
hsa0000102207	ocu0000140627
hsa0000102208	ocu0000140628
hsa0000102210	ocu0000140629
hsa0000102211	ocu0000140630
hsa0000102213	ocu0000140632
hsa0000102214	ocu0000140633
hsa0000102215	ocu0000140634
hsa0000102219	ocu0000140637
hsa0000102220	ocu0000140637
hsa0000102221	ocu0000140638
hsa0000102222	ocu0000140639
hsa0000102223	ocu0000140640
hsa0000102230	ocu0000168704
hsa0000102231	ocu0000168704
hsa0000102232	ocu0000168705
hsa0000102234	ocu0000168708
hsa0000102234	ocu0000168707
hsa0000102239	ocu0000142038
hsa0000102248	ocu0000142044
hsa0000102251	ocu0000142045
hsa0000102253	ocu0000140874
hsa0000102260	ocu0000140525
hsa0000102283	ocu0000142577
hsa0000102286	ocu0000142580
hsa0000102289	ocu0000142582
hsa0000102297	ocu0000143144
hsa0000102304	ocu0000143150
hsa0000102307	ocu0000143154
hsa0000102310	ocu0000142664
hsa0000102313	ocu0000142667
hsa0000102315	ocu0000142669
hsa0000102324	ocu0000142677
hsa0000102325	ocu0000142678
hsa0000102330	ocu0000142682
hsa0000102331	ocu0000142683
hsa0000102335	ocu0000159227
hsa0000102337	ocu0000159229
hsa0000102338	ocu0000159230
hsa0000102348	ocu0000177366
hsa0000102349	ocu0000177367
hsa0000102351	ocu0000177369
hsa0000102352	ocu0000177370
hsa0000102354	ocu0000177372
hsa0000102355	ocu0000177373
hsa0000102358	ocu0000177376
hsa0000102363	ocu0000143164
hsa0000102364	ocu0000143165
hsa0000102365	ocu0000143166
hsa0000102366	ocu0000143167
hsa0000102369	ocu0000177388
hsa0000102373	ocu0000177390
hsa0000102374	ocu0000177391
hsa0000102381	ocu0000177394
hsa0000102382	ocu0000177395
hsa0000102389	ocu0000177380
hsa0000102391	ocu0000177382
hsa0000102392	ocu0000177382
hsa0000102393	ocu0000177383
hsa0000102409	ocu0000168745
hsa0000102411	ocu0000168746
hsa0000102418	ocu0000168752
hsa0000102421	ocu0000168755
hsa0000102422	ocu0000168756
hsa0000102426	ocu0000142461
hsa0000102431	ocu0000142465
hsa0000102432	ocu0000142466
hsa0000102433	ocu0000142467
hsa0000102437	ocu0000142472
hsa0000102439	ocu0000140816
hsa0000102440	ocu0000140817
hsa0000102442	ocu0000140819
hsa0000102443	ocu0000140820
hsa0000102447	ocu0000159274
hsa0000102448	ocu0000159275
hsa0000102453	ocu0000159280
hsa0000102467	ocu0000141895
hsa0000102472	ocu0000142805
hsa0000102483	ocu0000142815
hsa0000102500	ocu0000140848
hsa0000102529	ocu0000186683
hsa0000102533	ocu0000186687
hsa0000102538	ocu0000186692
hsa0000102555	ocu0000022834
hsa0000102560	ocu0000022838
hsa0000102563	ocu0000022840
hsa0000102564	ocu0000022841
hsa0000102565	ocu0000022842
hsa0000102566	ocu0000022842
hsa0000102572	ocu0000141820
hsa0000102573	ocu0000141821
hsa0000102574	ocu0000141821
hsa0000102578	ocu0000141822
hsa0000102582	ocu0000141825
hsa0000102583	ocu0000141826
hsa0000102584	ocu0000141827
hsa0000102586	ocu0000141828
hsa0000102587	ocu0000141830
hsa0000102588	ocu0000141831
hsa0000102593	ocu0000141833
hsa0000102595	ocu0000141835
hsa0000102623	ocu0000141452
hsa0000102624	ocu0000141453
hsa0000102626	ocu0000141455
hsa0000102628	ocu0000140695
hsa0000102629	ocu0000140696
hsa0000102643	ocu0000141056
hsa0000102648	ocu0000141060
hsa0000102650	ocu0000141062
hsa0000102651	ocu0000141063
hsa0000102652	ocu0000141064
hsa0000102653	ocu0000141065
hsa0000102659	ocu0000141071
hsa0000102671	ocu0000142590
hsa0000102679	ocu0000142596
hsa0000102680	ocu0000142597
hsa0000102683	ocu0000142599
hsa0000102684	ocu0000142600
hsa0000102685	ocu0000142601
hsa0000102688	ocu0000142604
hsa0000102689	ocu0000142605
hsa0000102691	ocu0000142606
hsa0000102692	ocu0000142607
hsa0000102693	ocu0000142608
hsa0000102694	ocu0000142609
hsa0000102695	ocu0000142610
hsa0000102697	ocu0000142611
hsa0000102698	ocu0000142612
hsa0000102699	ocu0000142612
hsa0000102700	ocu0000142613
hsa0000102705	ocu0000183329
hsa0000102706	ocu0000183386
hsa0000102716	ocu0000142707
hsa0000102718	ocu0000142708
hsa0000102725	ocu0000142712
hsa0000102726	ocu0000142713
hsa0000102728	ocu0000142715
hsa0000102731	ocu0000142718
hsa0000102733	ocu0000142720
hsa0000102734	ocu0000142721
hsa0000102735	ocu0000142722
hsa0000102738	ocu0000142726
hsa0000102741	ocu0000142727
hsa0000102742	ocu0000142728
hsa0000102743	ocu0000142728
hsa0000102745	ocu0000142729
hsa0000102748	ocu0000142731
hsa0000102749	ocu0000142733
hsa0000102750	ocu0000141177
hsa0000102752	ocu0000141178
hsa0000102753	ocu0000141179
hsa0000102756	ocu0000141181
hsa0000102758	ocu0000141182
hsa0000102760	ocu0000141183
hsa0000102761	ocu0000141184
hsa0000102762	ocu0000141185
hsa0000102765	ocu0000141187
hsa0000102766	ocu0000141187
hsa0000102767	ocu0000141188
hsa0000102768	ocu0000141189
hsa0000102769	ocu0000141190
hsa0000102770	ocu0000141191
hsa0000102771	ocu0000141192
hsa0000102777	ocu0000142737
hsa0000102779	ocu0000142739
hsa0000102782	ocu0000142740
hsa0000102784	ocu0000142741
hsa0000102786	ocu0000142742
hsa0000102788	ocu0000142744
hsa0000102789	ocu0000142745
hsa0000102790	ocu0000142746
hsa0000102794	ocu0000142750
hsa0000102796	ocu0000142751
hsa0000102801	ocu0000142752
hsa0000102803	ocu0000142754
hsa0000102806	ocu0000142757
hsa0000102807	ocu0000142759
hsa0000102810	ocu0000141771
hsa0000102812	ocu0000141773
hsa0000102813	ocu0000141774
hsa0000102814	ocu0000141775
hsa0000102818	ocu0000141779
hsa0000102821	ocu0000141782
hsa0000102823	ocu0000141783
hsa0000102830	ocu0000141790
hsa0000102835	ocu0000141704
hsa0000102837	ocu0000141705
hsa0000102838	ocu0000141706
hsa0000102839	ocu0000141707
hsa0000102843	ocu0000141710
hsa0000102844	ocu0000141711
hsa0000102846	ocu0000183301
hsa0000102847	ocu0000183302
hsa0000102851	ocu0000183306
hsa0000102857	ocu0000141765
hsa0000102864	ocu0000025204
hsa0000102866	ocu0000025206
hsa0000102868	ocu0000025207
hsa0000102869	ocu0000025207
hsa0000102871	ocu0000025208
hsa0000102872	ocu0000025209
hsa0000102872	ocu0000025208
hsa0000102873	ocu0000025208
hsa0000102874	ocu0000025208
hsa0000102874	ocu0000025209
hsa0000102875	ocu0000025210
hsa0000102876	ocu0000025211
hsa0000102879	ocu0000025214
hsa0000102880	ocu0000025215
hsa0000102884	ocu0000025219
hsa0000102888	ocu0000025223
hsa0000102891	ocu0000140774
hsa0000102892	ocu0000140775
hsa0000102894	ocu0000142822
hsa0000102895	ocu0000142822
hsa0000102896	ocu0000142823
hsa0000102909	ocu0000177287
hsa0000102911	ocu0000177289
hsa0000102915	ocu0000141436
hsa0000102919	ocu0000141437
hsa0000102924	ocu0000141443
hsa0000102925	ocu0000141444
hsa0000102929	ocu0000141448
hsa0000102932	ocu0000141906
hsa0000102933	ocu0000141906
hsa0000102944	ocu0000032155
hsa0000102950	ocu0000032157
hsa0000102953	ocu0000032160
hsa0000102954	ocu0000032161
hsa0000102955	ocu0000032162
hsa0000102956	ocu0000032163
hsa0000102957	ocu0000032164
hsa0000102958	ocu0000032165
hsa0000102960	ocu0000032167
hsa0000102962	ocu0000141253
hsa0000102964	ocu0000141255
hsa0000102965	ocu0000141256
hsa0000102969	ocu0000141262
hsa0000102970	ocu0000141263
hsa0000102971	ocu0000141264
hsa0000102985	ocu0000186652
hsa0000102990	ocu0000186654
hsa0000102993	ocu0000186657
hsa0000102997	ocu0000186661
hsa0000102998	ocu0000186662
hsa0000102999	ocu0000186664
hsa0000102999	ocu0000186663
hsa0000103002	ocu0000186671
hsa0000103007	ocu0000186676
hsa0000103009	ocu0000186678
hsa0000103013	ocu0000142659
hsa0000103014	ocu0000142660
hsa0000103017	ocu0000142662
hsa0000103030	ocu0000183309
hsa0000103031	ocu0000183310
hsa0000103057	ocu0000183397
hsa0000103058	ocu0000183398
hsa0000103059	ocu0000183399
hsa0000103061	ocu0000183401
hsa0000103062	ocu0000027111
hsa0000103071	ocu0000027115
hsa0000103074	ocu0000027118
hsa0000103076	ocu0000027120
hsa0000103081	ocu0000027123
hsa0000103083	ocu0000024773
hsa0000103084	ocu0000026283
hsa0000103088	ocu0000026286
hsa0000103089	ocu0000026287
hsa0000103091	ocu0000026288
hsa0000103093	ocu0000026290
hsa0000103095	ocu0000026292
hsa0000103096	ocu0000026293
hsa0000103103	ocu0000026300
hsa0000103104	ocu0000033473
hsa0000103107	ocu0000033474
hsa0000103110	ocu0000033475
hsa0000103111	ocu0000033475
hsa0000103113	ocu0000033477
hsa0000103115	ocu0000032978
hsa0000103116	ocu0000032979
hsa0000103119	ocu0000032980
hsa0000103122	ocu0000032981
hsa0000103123	ocu0000032982
hsa0000103125	ocu0000032983
hsa0000103142	ocu0000141973
hsa0000103144	ocu0000141974
hsa0000103146	ocu0000141975
hsa0000103153	ocu0000141976
hsa0000103162	ocu0000141978
hsa0000103164	ocu0000141979
hsa0000103170	ocu0000141981
hsa0000103171	ocu0000141981
hsa0000103177	ocu0000141982
hsa0000103178	ocu0000141982
hsa0000103181	ocu0000141983
hsa0000103182	ocu0000141983
hsa0000103186	ocu0000141987
hsa0000103192	ocu0000030852
hsa0000103193	ocu0000030853
hsa0000103194	ocu0000030854
hsa0000103195	ocu0000030855
hsa0000103207	ocu0000032965
hsa0000103208	ocu0000032965
hsa0000103222	ocu0000025347
hsa0000103223	ocu0000025347
hsa0000103227	ocu0000025350
hsa0000103230	ocu0000025354
hsa0000103230	ocu0000025353
hsa0000103238	ocu0000025361
hsa0000103245	ocu0000029173
hsa0000103246	ocu0000029174
hsa0000103249	ocu0000029176
hsa0000103250	ocu0000029177
hsa0000103252	ocu0000029178
hsa0000103270	ocu0000024704
hsa0000103271	ocu0000024705
hsa0000103273	ocu0000024707
hsa0000103274	ocu0000024708
hsa0000103275	ocu0000024709
hsa0000103276	ocu0000024710
hsa0000103277	ocu0000024710
hsa0000103279	ocu0000033350
hsa0000103281	ocu0000033352
hsa0000103284	ocu0000033355
hsa0000103285	ocu0000033356
hsa0000103287	ocu0000033358
hsa0000103289	ocu0000033360
hsa0000103293	ocu0000033363
hsa0000103294	ocu0000033364
hsa0000103295	ocu0000033365
hsa0000103296	ocu0000033367
hsa0000103298	ocu0000033369
hsa0000103299	ocu0000033369
hsa0000103302	ocu0000033372
hsa0000103305	ocu0000141468
hsa0000103306	ocu0000141469
hsa0000103308	ocu0000141472
hsa0000103314	ocu0000032540
hsa0000103325	ocu0000032548
hsa0000103326	ocu0000032549
hsa0000103336	ocu0000186642
hsa0000103338	ocu0000186644
hsa0000103362	ocu0000033117
hsa0000103364	ocu0000033119
hsa0000103366	ocu0000033121
hsa0000103367	ocu0000033122
hsa0000103368	ocu0000033122
hsa0000103369	ocu0000033123
hsa0000103377	ocu0000171003
hsa0000103379	ocu0000142627
hsa0000103382	ocu0000142629
hsa0000103383	ocu0000142629
hsa0000103384	ocu0000142630
hsa0000103385	ocu0000142635
hsa0000103386	ocu0000142636
hsa0000103388	ocu0000142637
hsa0000103397	ocu0000026859
hsa0000103398	ocu0000026859
hsa0000103408	ocu0000174107
hsa0000103431	ocu0000025684
hsa0000103444	ocu0000064150
hsa0000103445	ocu0000064151
hsa0000103451	ocu0000064157
hsa0000103454	ocu0000064159
hsa0000103458	ocu0000064162
hsa0000103467	ocu0000183497
hsa0000103468	ocu0000183497
hsa0000103473	ocu0000183499
hsa0000103474	ocu0000183500
hsa0000103475	ocu0000183500
hsa0000103476	ocu0000183500
hsa0000103478	ocu0000183502
hsa0000103479	ocu0000183503
hsa0000103481	ocu0000183504
hsa0000103488	ocu0000027383
hsa0000103489	ocu0000027383
hsa0000103499	ocu0000027387
hsa0000103504	ocu0000027390
hsa0000103504	ocu0000027391
hsa0000103508	ocu0000141475
hsa0000103509	ocu0000141476
hsa0000103510	ocu0000142517
hsa0000103512	ocu0000142518
hsa0000103514	ocu0000024096
hsa0000103517	ocu0000024097
hsa0000103520	ocu0000024098
hsa0000103538	ocu0000024108
hsa0000103539	ocu0000024109
hsa0000103543	ocu0000033456
hsa0000103544	ocu0000033457
hsa0000103545	ocu0000033458
hsa0000103546	ocu0000033459
hsa0000103547	ocu0000183428
hsa0000103548	ocu0000183429
hsa0000103568	ocu0000185721
hsa0000103571	ocu0000185724
hsa0000103572	ocu0000185725
hsa0000103574	ocu0000185727
hsa0000103575	ocu0000185729
hsa0000103575	ocu0000185728
hsa0000103578	ocu0000185732
hsa0000103579	ocu0000185733
hsa0000103586	ocu0000064924
hsa0000103587	ocu0000064925
hsa0000103590	ocu0000064927
hsa0000103593	ocu0000064929
hsa0000103594	ocu0000064930
hsa0000103596	ocu0000064932
hsa0000103600	ocu0000064935
hsa0000103602	ocu0000064937
hsa0000103611	ocu0000064946
hsa0000103613	ocu0000064948
hsa0000103624	ocu0000032223
hsa0000103628	ocu0000174153
hsa0000103629	ocu0000174154
hsa0000103634	ocu0000170992
hsa0000103635	ocu0000170993
hsa0000103637	ocu0000170994
hsa0000103639	ocu0000170996
hsa0000103641	ocu0000174138
hsa0000103642	ocu0000174138
hsa0000103645	ocu0000174141
hsa0000103646	ocu0000174142
hsa0000103647	ocu0000174143
hsa0000103648	ocu0000174144
hsa0000103650	ocu0000174145
hsa0000103651	ocu0000174146
hsa0000103653	ocu0000174147
hsa0000103657	ocu0000174150
hsa0000103658	ocu0000174151
hsa0000103659	ocu0000170997
hsa0000103662	ocu0000028947
hsa0000103665	ocu0000028949
hsa0000103669	ocu0000028951
hsa0000103670	ocu0000028952
hsa0000103724	ocu0000028175
hsa0000103729	ocu0000028178
hsa0000103730	ocu0000028179
hsa0000103733	ocu0000028182
hsa0000103734	ocu0000028183
hsa0000103738	ocu0000028186
hsa0000103739	ocu0000028187
hsa0000103740	ocu0000028188
hsa0000103741	ocu0000028189
hsa0000103743	ocu0000028191
hsa0000103744	ocu0000028193
hsa0000103745	ocu0000028194
hsa0000103746	ocu0000028195
hsa0000103750	ocu0000174163
hsa0000103753	ocu0000174164
hsa0000103755	ocu0000174165
hsa0000103757	ocu0000174167
hsa0000103758	ocu0000174168
hsa0000103761	ocu0000174171
hsa0000103762	ocu0000174172
hsa0000103764	ocu0000143127
hsa0000103767	ocu0000143130
hsa0000103767	ocu0000143129
hsa0000103768	ocu0000143129
hsa0000103768	ocu0000143130
hsa0000103779	ocu0000143116
hsa0000103780	ocu0000143117
hsa0000103781	ocu0000143118
hsa0000103782	ocu0000143119
hsa0000103783	ocu0000143120
hsa0000103789	ocu0000027490
hsa0000103795	ocu0000027495
hsa0000103796	ocu0000027868
hsa0000103796	ocu0000027496
hsa0000103797	ocu0000027869
hsa0000103803	ocu0000028332
hsa0000103807	ocu0000028337
hsa0000103809	ocu0000028338
hsa0000103810	ocu0000028339
hsa0000103811	ocu0000028340
hsa0000103813	ocu0000028342
hsa0000103814	ocu0000028343
hsa0000103815	ocu0000028344
hsa0000103819	ocu0000029969
hsa0000103820	ocu0000029970
hsa0000103855	ocu0000068330
hsa0000103861	ocu0000062632
hsa0000103862	ocu0000062633
hsa0000103863	ocu0000062634
hsa0000103864	ocu0000062635
hsa0000103868	ocu0000062638
hsa0000103875	ocu0000029581
hsa0000103895	ocu0000185763
hsa0000103897	ocu0000185766
hsa0000103898	ocu0000185767
hsa0000103900	ocu0000185768
hsa0000103901	ocu0000185769
hsa0000103909	ocu0000185777
hsa0000103912	ocu0000174085
hsa0000103914	ocu0000174087
hsa0000103915	ocu0000174088
hsa0000103916	ocu0000174089
hsa0000103917	ocu0000174090
hsa0000103918	ocu0000174091
hsa0000103919	ocu0000174092
hsa0000103922	ocu0000174094
hsa0000103923	ocu0000174095
hsa0000103924	ocu0000174096
hsa0000103927	ocu0000174099
hsa0000103928	ocu0000174100
hsa0000103931	ocu0000174102
hsa0000103932	ocu0000174103
hsa0000103934	ocu0000141281
hsa0000103936	ocu0000141283
hsa0000103942	ocu0000029786
hsa0000103943	ocu0000029787
hsa0000103945	ocu0000029789
hsa0000103963	ocu0000183408
hsa0000103971	ocu0000183508
hsa0000103974	ocu0000183510
hsa0000103978	ocu0000183513
hsa0000103985	ocu0000183521
hsa0000103996	ocu0000185742
hsa0000104005	ocu0000185750
hsa0000104006	ocu0000185751
hsa0000104008	ocu0000185752
hsa0000104009	ocu0000185753
hsa0000104015	ocu0000024991
hsa0000104016	ocu0000024992
hsa0000104017	ocu0000024993
hsa0000104018	ocu0000024994
hsa0000104022	ocu0000024996
hsa0000104023	ocu0000024997
hsa0000104024	ocu0000024976
hsa0000104025	ocu0000024977
hsa0000104026	ocu0000024978
hsa0000104027	ocu0000024979
hsa0000104028	ocu0000024980
hsa0000104029	ocu0000024981
hsa0000104031	ocu0000024983
hsa0000104032	ocu0000024984
hsa0000104034	ocu0000024986
hsa0000104041	ocu0000028825
hsa0000104043	ocu0000028827
hsa0000104046	ocu0000028831
hsa0000104048	ocu0000028833
hsa0000104049	ocu0000028834
hsa0000104062	ocu0000063952
hsa0000104077	ocu0000141318
hsa0000104080	ocu0000141321
hsa0000104091	ocu0000141330
hsa0000104101	ocu0000141339
hsa0000104116	ocu0000142923
hsa0000104117	ocu0000142924
hsa0000104119	ocu0000033065
hsa0000104124	ocu0000033066
hsa0000104125	ocu0000033066
hsa0000104127	ocu0000033068
hsa0000104128	ocu0000033069
hsa0000104129	ocu0000033070
hsa0000104131	ocu0000033072
hsa0000104132	ocu0000033072
hsa0000104133	ocu0000033072
hsa0000104137	ocu0000033073
hsa0000104138	ocu0000033073
hsa0000104140	ocu0000033217
hsa0000104143	ocu0000033337
hsa0000104145	ocu0000033340
hsa0000104150	ocu0000068060
hsa0000104156	ocu0000142939
hsa0000104158	ocu0000142941
hsa0000104161	ocu0000142944
hsa0000104169	ocu0000142950
hsa0000104180	ocu0000024476
hsa0000104181	ocu0000024477
hsa0000104190	ocu0000171788
hsa0000104191	ocu0000171788
hsa0000104192	ocu0000171788
hsa0000104194	ocu0000171789
hsa0000104197	ocu0000171791
hsa0000104198	ocu0000171792
hsa0000104201	ocu0000171794
hsa0000104203	ocu0000171795
hsa0000104204	ocu0000171796
hsa0000104205	ocu0000171727
hsa0000104206	ocu0000171728
hsa0000104208	ocu0000171730
hsa0000104209	ocu0000171730
hsa0000104216	ocu0000200864
hsa0000104220	ocu0000200866
hsa0000104223	ocu0000200867
hsa0000104226	ocu0000200868
hsa0000104228	ocu0000200870
hsa0000104232	ocu0000200857
hsa0000104233	ocu0000200858
hsa0000104234	ocu0000200860
hsa0000104235	ocu0000200853
hsa0000104238	ocu0000200855
hsa0000104241	ocu0000200856
hsa0000104242	ocu0000151719
hsa0000104243	ocu0000151720
hsa0000104255	ocu0000151580
hsa0000104262	ocu0000142796
hsa0000104264	ocu0000142798
hsa0000104265	ocu0000142799
hsa0000104267	ocu0000142801
hsa0000104269	ocu0000168710
hsa0000104276	ocu0000168717
hsa0000104286	ocu0000185700
hsa0000104291	ocu0000185705
hsa0000104293	ocu0000185707
hsa0000104296	ocu0000185710
hsa0000104297	ocu0000185711
hsa0000104315	ocu0000141488
hsa0000104318	ocu0000141492
hsa0000104320	ocu0000141494
hsa0000104321	ocu0000141495
hsa0000104325	ocu0000141499
hsa0000104327	ocu0000141501
hsa0000104329	ocu0000141503
hsa0000104337	ocu0000143134
hsa0000104340	ocu0000143136
hsa0000104349	ocu0000143140
hsa0000104350	ocu0000143141
hsa0000104357	ocu0000073618
hsa0000104359	ocu0000073620
hsa0000104362	ocu0000073621
hsa0000104364	ocu0000073623
hsa0000104374	ocu0000024558
hsa0000104375	ocu0000024559
hsa0000104379	ocu0000024560
hsa0000104381	ocu0000024561
hsa0000104383	ocu0000024563
hsa0000104389	ocu0000024565
hsa0000104391	ocu0000024567
hsa0000104399	ocu0000072679
hsa0000104400	ocu0000072680
hsa0000104401	ocu0000072681
hsa0000104403	ocu0000072682
hsa0000104405	ocu0000072684
hsa0000104407	ocu0000072686
hsa0000104410	ocu0000072689
hsa0000104413	ocu0000072690
hsa0000104414	ocu0000072691
hsa0000104415	ocu0000072692
hsa0000104416	ocu0000072693
hsa0000104417	ocu0000072693
hsa0000104418	ocu0000072694
hsa0000104420	ocu0000072696
hsa0000104421	ocu0000072697
hsa0000104422	ocu0000072698
hsa0000104424	ocu0000072699
hsa0000104426	ocu0000072701
hsa0000104427	ocu0000072702
hsa0000104428	ocu0000062700
hsa0000104434	ocu0000062705
hsa0000104436	ocu0000062706
