Gene stable ID	UniProtKB/Swiss-Prot ID
ENSRNOG00000006844	Q5XIX0
ENSRNOG00000027900	D3ZNQ3
ENSRNOG00000006913	Q4G2Y1
ENSRNOG00000011970	Q5XIF9
ENSRNOG00000003689	Q5FVM4
ENSRNOG00000012206	G3V7Q0
ENSRNOG00000004451	P32244
ENSRNOG00000048701	P63174
ENSRNOG00000007610	Q9Z217
ENSRNOG00000006913	Q4G2Y1
ENSRNOG00000046972	P10980
ENSRNOG00000018991	Q68FP1
ENSRNOG00000010752	Q5FVN2
ENSRNOG00000011582	Q63942
ENSRNOG00000006949	O35796
ENSRNOG00000046972	P10980
ENSRNOG00000024322	Q7TP36
ENSRNOG00000020385	Q8K1P9
ENSRNOG00000046972	P10980
ENSRNOG00000028753	P0C5J3
ENSRNOG00000007650	P28648
ENSRNOG00000046972	P10980
ENSRNOG00000020652	P17246
ENSRNOG00000020513	Q91XJ1
ENSRNOG00000006675	P02692
ENSRNOG00000018143	Q5XIH9
ENSRNOG00000005618	Q4G012
ENSRNOG00000020440	Q9Z122
ENSRNOG00000009785	B2RZ50
ENSRNOG00000017508	P0C2N6
ENSRNOG00000024257	Q6AYF9
ENSRNOG00000007784	D3ZKU7
ENSRNOG00000024257	Q6AYF9
ENSRNOG00000024257	Q6AYF9
ENSRNOG00000024257	Q6AYF9
ENSRNOG00000011946	P63090
ENSRNOG00000011130	P01257
ENSRNOG00000053448	P43428
ENSRNOG00000020460	Q9R1T1
ENSRNOG00000012315	Q0D2L3
ENSRNOG00000008022	Q9EPV5
ENSRNOG00000010087	Q5XIU2
ENSRNOG00000026705	Q6QDP7
ENSRNOG00000055036	D4A770
ENSRNOG00000003305	Q9JII9
ENSRNOG00000012503	Q5FVM7
ENSRNOG00000007124	Q5PPL1
ENSRNOG00000018320	P62246
ENSRNOG00000029028	Q5U2N4
ENSRNOG00000020463	Q5RKI6
ENSRNOG00000007124	Q5PPL1
ENSRNOG00000010017	Q63802
ENSRNOG00000007124	Q5PPL1
ENSRNOG00000007124	Q5PPL1
ENSRNOG00000011893	P49242
ENSRNOG00000008247	Q5EAJ6
ENSRNOG00000018825	Q5M9G8
ENSRNOG00000024243	Q1WIM1
ENSRNOG00000007124	Q5PPL1
ENSRNOG00000007124	Q5PPL1
ENSRNOG00000008247	Q5EAJ6
ENSRNOG00000020475	Q5XIW8
ENSRNOG00000024553	Q6AY62
ENSRNOG00000060246	O35778
ENSRNOG00000018529	Q62762
ENSRNOG00000038166	Q5BK81
ENSRNOG00000027032	Q642B3
ENSRNOG00000018509	P35411
ENSRNOG00000031536	Q58DZ9
ENSRNOG00000050114	Q5XIN5
ENSRNOG00000018509	P35411
ENSRNOG00000017673	B2DD29
ENSRNOG00000033653	O88954
ENSRNOG00000063591	Q561R2
ENSRNOG00000014429	Q3MID3
ENSRNOG00000018484	Q9R011
ENSRNOG00000007178	P07725
ENSRNOG00000017795	Q6IMX7
ENSRNOG00000019162	Q5U1W7
ENSRNOG00000054626	P62243
ENSRNOG00000014798	Q5M9F0
ENSRNOG00000033694	Q5XIJ5
ENSRNOG00000027350	Q4V8I3
ENSRNOG00000026963	Q66HD0
ENSRNOG00000046000	Q5HZB6
ENSRNOG00000011164	Q68FU7
ENSRNOG00000026705	F1MAB7
ENSRNOG00000061100	Q9QZE9
ENSRNOG00000019999	O55162
ENSRNOG00000010676	Q56A18
ENSRNOG00000012035	Q6AXU4
ENSRNOG00000051470	Q9EPY0
ENSRNOG00000012659	Q9Z2J5
ENSRNOG00000055286	Q6PEC3
ENSRNOG00000012748	Q9WUF4
ENSRNOG00000009686	P56403
ENSRNOG00000020527	A0JPP1
ENSRNOG00000010970	Q6IFX1
ENSRNOG00000014322	Q5FWS6
ENSRNOG00000018217	P47861
ENSRNOG00000021000	O54697
ENSRNOG00000017606	P47824
ENSRNOG00000016550	Q5MPA9
ENSRNOG00000007427	Q9ER31
ENSRNOG00000015285	Q9QYP1
ENSRNOG00000020551	Q566Q8
ENSRNOG00000011550	P62483
ENSRNOG00000014128	Q5XIC2
ENSRNOG00000018250	P23693
ENSRNOG00000019201	B0BNM1
ENSRNOG00000027736	Q08290
ENSRNOG00000004711	Q62599
ENSRNOG00000028041	Q7TNB2
ENSRNOG00000048139	F1M2Z5
ENSRNOG00000028041	Q7TNB2
ENSRNOG00000036934	Q6AYT7
ENSRNOG00000048295	Q4QR87
ENSRNOG00000059956	Q66HE2
ENSRNOG00000054336	Q6AYM7
ENSRNOG00000005041	P36201
ENSRNOG00000038102	Q5XIQ2
ENSRNOG00000019183	Q02759
ENSRNOG00000021020	Q925Q4
ENSRNOG00000017528	Q5FVG1
ENSRNOG00000014318	P04089
ENSRNOG00000021025	Q80W83
ENSRNOG00000027990	P63255
ENSRNOG00000020531	Q5XIP6
ENSRNOG00000019915	Q9ESZ0
ENSRNOG00000020531	Q5XIP6
ENSRNOG00000019039	Q9WVR1
ENSRNOG00000072779	Q91XV7
ENSRNOG00000020531	Q5XIP6
ENSRNOG00000026267	O08836
ENSRNOG00000029408	Q6AY37
ENSRNOG00000029408	Q6AY37
ENSRNOG00000008972	P49287
ENSRNOG00000011156	Q8R553
ENSRNOG00000074422	Q5M969
ENSRNOG00000029408	Q6AY37
ENSRNOG00000019246	Q63798
ENSRNOG00000005157	Q71UF4
ENSRNOG00000007495	Q925F0
ENSRNOG00000004793	Q5XIA1
ENSRNOG00000004900	P35353
ENSRNOG00000017136	Q62807
ENSRNOG00000016408	Q6X936
ENSRNOG00000019322	Q07008
ENSRNOG00000007889	Q9JLG9
ENSRNOG00000017693	P43427
ENSRNOG00000031448	Q4KLY8
ENSRNOG00000027617	Q5U2N8
ENSRNOG00000009528	Q4KLN0
ENSRNOG00000004837	B5DEH0
ENSRNOG00000028640	P59692
ENSRNOG00000027037	F1LQ70
ENSRNOG00000009342	P57756
ENSRNOG00000007490	P47742
ENSRNOG00000009588	B5DF41
ENSRNOG00000002767	Q62936
ENSRNOG00000043503	Q641Z6
ENSRNOG00000024278	Q6AXT7
ENSRNOG00000002767	Q62936
ENSRNOG00000015210	Q6IE08
ENSRNOG00000021054	Q9WVR8
ENSRNOG00000011463	P40307
ENSRNOG00000027115	Q6AYP4
ENSRNOG00000007603	P50572
ENSRNOG00000027843	P83556
ENSRNOG00000004259	Q5PPJ4
ENSRNOG00000070777	O35811
ENSRNOG00000009540	Q8K1Q3
ENSRNOG00000006894	Q68G38
ENSRNOG00000029644	Q0ZCA7
ENSRNOG00000070777	O35811
ENSRNOG00000037897	P17074
ENSRNOG00000070777	O35811
ENSRNOG00000036742	P32551
ENSRNOG00000009640	Q5XIU5
ENSRNOG00000070777	O35811
ENSRNOG00000042612	Q5GAL8
ENSRNOG00000020585	P34978
ENSRNOG00000004641	P30937
ENSRNOG00000067030	P63312
ENSRNOG00000028629	P47196
ENSRNOG00000006244	Q562C6
ENSRNOG00000024799	Q9ET61
ENSRNOG00000026203	P51974
ENSRNOG00000017895	P04764
ENSRNOG00000017560	Q9R1S9
ENSRNOG00000007644	P0C6P6
ENSRNOG00000011751	O35095
ENSRNOG00000007644	P0C6P6
ENSRNOG00000007901	Q63584
ENSRNOG00000007644	P0C6P6
ENSRNOG00000028896	P06238
ENSRNOG00000064480	Q63228
ENSRNOG00000012004	Q5XIS7
ENSRNOG00000008015	P12841
ENSRNOG00000007918	P49430
ENSRNOG00000037562	B1WBS3
ENSRNOG00000013540	Q63471
ENSRNOG00000004440	Q6GX84
ENSRNOG00000004440	Q6GX84
ENSRNOG00000017737	O08560
ENSRNOG00000010041	P62255
ENSRNOG00000013953	P35739
ENSRNOG00000017940	Q62901
ENSRNOG00000013953	P35739
ENSRNOG00000013110	Q6PEC0
ENSRNOG00000046566	O88808
ENSRNOG00000004319	Q6P791
ENSRNOG00000011285	Q2TGI8
ENSRNOG00000019208	P51578
ENSRNOG00000057702	Q64716
ENSRNOG00000049277	Q5M844
ENSRNOG00000086696	P62893
ENSRNOG00000020839	B0BNK7
ENSRNOG00000020845	Q6X9T7
ENSRNOG00000016838	P51433
ENSRNOG00000011334	D3ZNF5
ENSRNOG00000011039	P22288
ENSRNOG00000020466	O70248
ENSRNOG00000020849	Q6X9T8
ENSRNOG00000011398	Q6AY46
ENSRNOG00000031707	Q68FR8
ENSRNOG00000016945	P14423
ENSRNOG00000013734	Q5XIL8
ENSRNOG00000019357	Q4QQV1
ENSRNOG00000030413	Q67ET7
ENSRNOG00000012195	Q67ET0
ENSRNOG00000005513	Q09167
ENSRNOG00000058841	Q5QJC9
ENSRNOG00000018552	Q499U1
ENSRNOG00000020431	P41243
ENSRNOG00000017777	P10760
ENSRNOG00000018645	P38983
ENSRNOG00000005794	P26435
ENSRNOG00000016448	P70531
ENSRNOG00000016398	Q6Q0N0
ENSRNOG00000019486	O35433
ENSRNOG00000020407	Q1M168
ENSRNOG00000011572	P37285
ENSRNOG00000014653	Q5BK71
ENSRNOG00000018700	Q63327
ENSRNOG00000010553	Q8VHZ4
ENSRNOG00000019486	O35433
ENSRNOG00000032699	P0C5X8
ENSRNOG00000018700	Q63327
ENSRNOG00000014653	Q5BK71
ENSRNOG00000023589	D3ZWZ9
ENSRNOG00000007356	Q8CGS4
ENSRNOG00000011572	P37285
ENSRNOG00000008849	P28902
ENSRNOG00000058478	Q9R237
ENSRNOG00000058478	Q9R237
ENSRNOG00000020383	O88764
ENSRNOG00000012616	P45479
ENSRNOG00000019659	Q9R1T5
ENSRNOG00000090844	P63219
ENSRNOG00000061876	Q9Z0R7
ENSRNOG00000025715	P62628
ENSRNOG00000047045	B0K036
ENSRNOG00000013492	Q08163
ENSRNOG00000014604	Q9R0C9
ENSRNOG00000014918	Q64335
ENSRNOG00000020266	P05197
ENSRNOG00000030447	D4A2Q0
ENSRNOG00000027733	P0C1X9
ENSRNOG00000010645	P08699
ENSRNOG00000004735	D3ZUU2
ENSRNOG00000007989	Q5RJQ0
ENSRNOG00000017829	Q4KLK9
ENSRNOG00000007989	Q5RJQ0
ENSRNOG00000015068	Q99MF4
ENSRNOG00000007989	Q5RJQ0
ENSRNOG00000007989	Q5RJQ0
ENSRNOG00000007989	Q5RJQ0
ENSRNOG00000021108	Q3ZAV1
ENSRNOG00000007989	Q5RJQ0
ENSRNOG00000004808	Q8K5A3
ENSRNOG00000018118	Q3KRE0
ENSRNOG00000019551	P28073
ENSRNOG00000054360	Q568Y5
ENSRNOG00000013954	P08289
ENSRNOG00000020552	P10158
ENSRNOG00000018338	Q642A6
ENSRNOG00000032202	Q5FVM5
ENSRNOG00000038625	B1WBU5
ENSRNOG00000013859	Q8K4I4
ENSRNOG00000012791	Q5U2Z2
ENSRNOG00000012269	Q5FVN0
ENSRNOG00000069610	Q505I4
ENSRNOG00000069610	Q505I4
ENSRNOG00000069610	Q505I4
ENSRNOG00000069610	Q505I4
ENSRNOG00000050983	P35332
ENSRNOG00000019924	P24155
ENSRNOG00000069610	Q505I4
ENSRNOG00000069610	Q505I4
ENSRNOG00000069610	Q505I4
ENSRNOG00000069610	Q505I4
ENSRNOG00000012999	Q5XIH7
ENSRNOG00000069610	Q505I4
ENSRNOG00000026647	Q6AXU5
ENSRNOG00000010068	Q5FVJ3
ENSRNOG00000008979	P70668
ENSRNOG00000043513	Q8K4D6
ENSRNOG00000053631	Q3MHU3
ENSRNOG00000008842	P24464
ENSRNOG00000019423	Q9WVB9
ENSRNOG00000052730	P40112
ENSRNOG00000046366	P11530
ENSRNOG00000013030	O88377
ENSRNOG00000019589	Q923K1
ENSRNOG00000022455	Q5XIS2
ENSRNOG00000010706	Q5M9G5
ENSRNOG00000028083	D3ZYP5
ENSRNOG00000025625	O55004
ENSRNOG00000013176	Q66H50
ENSRNOG00000025625	O55004
ENSRNOG00000006582	Q8K4H4
ENSRNOG00000045524	Q5U1X7
ENSRNOG00000004107	P62832
ENSRNOG00000007029	P63036
ENSRNOG00000020617	Q4KM32
ENSRNOG00000037632	A0JPQ1
ENSRNOG00000013141	P07323
ENSRNOG00000056156	Q4V7D3
ENSRNOG00000016930	B5DFI8
ENSRNOG00000004132	Q99MZ8
ENSRNOG00000017130	O88298
ENSRNOG00000069584	P00684
ENSRNOG00000007927	Q562C4
ENSRNOG00000006486	P10758
ENSRNOG00000082964	P23274
ENSRNOG00000010477	Q99PR0
ENSRNOG00000085776	P70709
ENSRNOG00000020660	P45592
ENSRNOG00000017309	Q5U2S0
ENSRNOG00000059683	D3ZAA9
ENSRNOG00000060597	Q4QRB2
ENSRNOG00000017659	Q80W66
ENSRNOG00000020874	P06303
ENSRNOG00000019613	Q925C0
ENSRNOG00000015125	Q5M877
ENSRNOG00000007622	B0BNL6
ENSRNOG00000056562	Q66H86
ENSRNOG00000014445	Q6P747
ENSRNOG00000010284	Q68G12
ENSRNOG00000071073	Q99P67
ENSRNOG00000072439	O09139
ENSRNOG00000026114	D3ZVB0
ENSRNOG00000016975	P59382
ENSRNOG00000013804	P97878
ENSRNOG00000011196	Q6IFX0
ENSRNOG00000007752	Q7TSV3
ENSRNOG00000080840	Q5BJX1
ENSRNOG00000080840	Q5BJX1
ENSRNOG00000080840	Q5BJX1
ENSRNOG00000011628	Q6IFW8
ENSRNOG00000034180	P61928
ENSRNOG00000080840	Q5BJX1
ENSRNOG00000008405	B2RYT9
ENSRNOG00000036760	Q5M7W4
ENSRNOG00000015529	Q68FW2
ENSRNOG00000077802	Q6YFQ1
ENSRNOG00000014148	Q499N2
ENSRNOG00000015079	Q641Y0
ENSRNOG00000014352	D4ACP2
ENSRNOG00000014352	D4ACP2
ENSRNOG00000014352	D4ACP2
ENSRNOG00000015541	P52287
ENSRNOG00000036760	Q5M7W4
ENSRNOG00000014357	Q03190
ENSRNOG00000015385	B5DFG1
ENSRNOG00000050137	Q4W8E7
ENSRNOG00000011471	P36364
ENSRNOG00000070574	D3Z9R8
ENSRNOG00000004168	Q5RKL7
ENSRNOG00000014372	P25305
ENSRNOG00000025443	Q6XVN8
ENSRNOG00000011884	Q62839
ENSRNOG00000029871	P70549
ENSRNOG00000014372	P25305
ENSRNOG00000025181	Q8CHJ1
ENSRNOG00000025181	Q8CHJ1
ENSRNOG00000009006	Q5U2X6
ENSRNOG00000074445	B0BNK8
ENSRNOG00000020106	P15725
ENSRNOG00000055933	Q6AY88
ENSRNOG00000055078	P15129
ENSRNOG00000058780	P21743
ENSRNOG00000009857	Q5RJT2
ENSRNOG00000071219	P05540
ENSRNOG00000010183	Q6P7B4
ENSRNOG00000009675	Q7TT49
ENSRNOG00000021334	Q5BK54
ENSRNOG00000051720	Q63525
ENSRNOG00000033835	P21575
ENSRNOG00000033835	P21575
ENSRNOG00000020773	Q66HA1
ENSRNOG00000007229	P97947
ENSRNOG00000010038	P62198
ENSRNOG00000049028	Q695P6
ENSRNOG00000059897	P28232
ENSRNOG00000003122	B1WC68
ENSRNOG00000018441	Q99MZ4
ENSRNOG00000043105	B2GV91
ENSRNOG00000018405	P55797
ENSRNOG00000018402	G3V8D4
ENSRNOG00000032183	Q6AXX1
ENSRNOG00000019377	P49000
ENSRNOG00000015743	D4ABM4
ENSRNOG00000010199	P20781
ENSRNOG00000010735	Q62725
ENSRNOG00000013973	P30152
ENSRNOG00000019349	Q6AXT8
ENSRNOG00000010695	Q9EQX6
ENSRNOG00000012807	P31720
ENSRNOG00000004281	D3ZUI5
ENSRNOG00000020679	Q00238
ENSRNOG00000018964	P46413
ENSRNOG00000058186	P05432
ENSRNOG00000020647	P17977
ENSRNOG00000030445	Q6QI25
ENSRNOG00000008223	P20272
ENSRNOG00000024239	Q566R4
ENSRNOG00000020420	P12928
ENSRNOG00000008223	P20272
ENSRNOG00000020420	P12928
ENSRNOG00000031129	Q4AE70
ENSRNOG00000018289	O88767
ENSRNOG00000008223	P20272
ENSRNOG00000008223	P20272
ENSRNOG00000031129	Q4AE70
ENSRNOG00000042731	Q505J6
ENSRNOG00000027030	P43145
ENSRNOG00000050968	Q62928
ENSRNOG00000065330	Q7TN40
ENSRNOG00000065330	Q7TN40
ENSRNOG00000065330	Q7TN40
ENSRNOG00000011207	P01244
ENSRNOG00000020444	Q9JKA8
ENSRNOG00000008288	Q25C79
ENSRNOG00000056476	B2GV36
ENSRNOG00000007083	D4A7C0
ENSRNOG00000009286	A7E3N7
ENSRNOG00000013536	Q8CFN2
ENSRNOG00000079384	Q6IV57
ENSRNOG00000084496	P0CD94
ENSRNOG00000084654	Q9Z325
ENSRNOG00000089574	B2RYW8
ENSRNOG00000019330	Q4V8I1
ENSRNOG00000034190	P20759
ENSRNOG00000014698	P25109
ENSRNOG00000023668	Q5M9F8
ENSRNOG00000007982	P26431
ENSRNOG00000047028	Q99PW6
ENSRNOG00000049976	P18291
ENSRNOG00000008456	Q68FX7
ENSRNOG00000017052	Q5U2P6
ENSRNOG00000055433	A0A0G2JXN2
ENSRNOG00000020674	P61354
ENSRNOG00000011798	Q66HR2
ENSRNOG00000009912	Q6P6U0
ENSRNOG00000049056	P39069
ENSRNOG00000007330	Q5XI32
ENSRNOG00000020684	Q3MIE4
ENSRNOG00000073105	Q5FWT8
ENSRNOG00000020881	Q5U2R3
ENSRNOG00000020554	D3ZH22
ENSRNOG00000009061	A1A5Q4
ENSRNOG00000075637	Q05701
ENSRNOG00000004532	Q5FVL3
ENSRNOG00000006462	Q8R4A1
ENSRNOG00000017780	Q8CG45
ENSRNOG00000012038	P28565
ENSRNOG00000009269	P11962
ENSRNOG00000061152	G3V8T1
ENSRNOG00000016286	Q5BK17
ENSRNOG00000004317	P35000
ENSRNOG00000020904	Q5PQP4
ENSRNOG00000020904	Q5PQP4
ENSRNOG00000012378	Q9JHL4
ENSRNOG00000020904	Q5PQP4
ENSRNOG00000059714	P82995
ENSRNOG00000013005	Q63528
ENSRNOG00000013532	P16290
ENSRNOG00000020782	Q4KLH4
ENSRNOG00000000121	Q5KR61
ENSRNOG00000033906	Q5MYW4
ENSRNOG00000020590	Q9QYV0
ENSRNOG00000008672	Q4QQV8
ENSRNOG00000020590	Q9QYV0
ENSRNOG00000023628	Q5BK83
ENSRNOG00000022129	Q9QXQ6
ENSRNOG00000012439	Q9JLT6
ENSRNOG00000022514	Q6AYR4
ENSRNOG00000029267	P62893
ENSRNOG00000019556	P40241
ENSRNOG00000077288	P70709
ENSRNOG00000039315	Q4V7B0
ENSRNOG00000018859	Q56A20
ENSRNOG00000030170	Q6IFW6
ENSRNOG00000017883	D3Z8E6
ENSRNOG00000020615	Q5U2Z3
ENSRNOG00000017983	Q5XIR9
ENSRNOG00000015420	P61765
ENSRNOG00000015420	P61765
ENSRNOG00000010218	Q07205
ENSRNOG00000030476	P17077
ENSRNOG00000074004	P41244
ENSRNOG00000015845	B4F7E8
ENSRNOG00000019549	Q5QD51
ENSRNOG00000013896	Q6IFW2
ENSRNOG00000019549	Q5QD51
ENSRNOG00000034246	P62982
ENSRNOG00000052017	P49897
ENSRNOG00000057626	O88658
ENSRNOG00000019000	P53670
ENSRNOG00000020027	Q5FVC2
ENSRNOG00000019325	Q568Y3
ENSRNOG00000008279	Q5XI37
ENSRNOG00000019489	Q6AYT5
ENSRNOG00000016427	Q5XIN6
ENSRNOG00000017583	Q6AYF1
ENSRNOG00000030520	Q498U4
ENSRNOG00000010019	Q4QR77
ENSRNOG00000026978	Q4QQS3
ENSRNOG00000014070	Q6IFV4
ENSRNOG00000009478	Q66HC3
ENSRNOG00000011612	P21643
ENSRNOG00000028517	Q6AY26
ENSRNOG00000011842	Q9R0W5
ENSRNOG00000026371	Q6IFU8
ENSRNOG00000012060	P20595
ENSRNOG00000014740	P04563
ENSRNOG00000010896	Q5XHX2
ENSRNOG00000008711	Q4V8B3
ENSRNOG00000011457	Q6P7C4
ENSRNOG00000017016	Q5XIP4
ENSRNOG00000009066	P63059
ENSRNOG00000021140	G3V8V5
ENSRNOG00000009977	Q5M7V8
ENSRNOG00000011726	P35439
ENSRNOG00000021147	O35147
ENSRNOG00000011726	P35439
ENSRNOG00000011726	P35439
ENSRNOG00000006444	Q9QVC8
ENSRNOG00000023881	Q4V7G1
ENSRNOG00000012640	Q9EPB1
ENSRNOG00000019412	Q68FT6
ENSRNOG00000021156	O35485
ENSRNOG00000013628	P00774
ENSRNOG00000024259	Q494T4
ENSRNOG00000013783	Q4FZY0
ENSRNOG00000019090	Q6P502
ENSRNOG00000021158	Q6P9U1
ENSRNOG00000007120	Q5PQT2
ENSRNOG00000085613	P23270
ENSRNOG00000014156	Q712G6
ENSRNOG00000019281	Q68FV6
ENSRNOG00000019414	Q3T1H8
ENSRNOG00000043189	Q5XFW2
ENSRNOG00000018630	P04797
ENSRNOG00000021164	O35814
ENSRNOG00000015380	Q6P0K8
ENSRNOG00000015787	Q64375
ENSRNOG00000006979	P84076
ENSRNOG00000019607	P04640
ENSRNOG00000057703	Q66H96
ENSRNOG00000026604	Q5U309
ENSRNOG00000030238	Q8K3V5
ENSRNOG00000014992	Q6AY20
ENSRNOG00000016749	Q6JEL3
ENSRNOG00000007770	Q63250
ENSRNOG00000046607	Q99MA0
ENSRNOG00000021175	B2RYG6
ENSRNOG00000073321	P80433
ENSRNOG00000048449	Q8R2H2
ENSRNOG00000015550	P22057
ENSRNOG00000014584	Q6AYX5
ENSRNOG00000053891	Q5I0E2
ENSRNOG00000015411	P38483
ENSRNOG00000007255	Q6X782
ENSRNOG00000007255	Q6X782
ENSRNOG00000016210	D4A1F2
ENSRNOG00000009236	P69682
ENSRNOG00000009113	Q9EPH2
ENSRNOG00000018207	Q9Z336
ENSRNOG00000009568	Q4QQW4
ENSRNOG00000018524	P31977
ENSRNOG00000009705	Q01621
ENSRNOG00000090603	Q63945
ENSRNOG00000017282	Q924U5
ENSRNOG00000046493	O88794
ENSRNOG00000016490	Q672K1
ENSRNOG00000022274	Q9JJZ1
ENSRNOG00000020902	Q6AZ83
ENSRNOG00000018375	P70541
ENSRNOG00000011402	Q6AXU3
ENSRNOG00000005935	A0A4Z3
ENSRNOG00000020994	Q4V8K4
ENSRNOG00000030210	Q2Q0I9
ENSRNOG00000086727	P07895
ENSRNOG00000073054	Q5PQP0
ENSRNOG00000046473	P83860
ENSRNOG00000014160	P28480
ENSRNOG00000048838	A4GG66
ENSRNOG00000048838	A4GG66
ENSRNOG00000048838	A4GG66
ENSRNOG00000048838	A4GG66
ENSRNOG00000048838	A4GG66
ENSRNOG00000007084	Q5XIV2
ENSRNOG00000014971	P12526
ENSRNOG00000014971	P12526
ENSRNOG00000010531	P33533
ENSRNOG00000062101	P47820
ENSRNOG00000010910	Q9QUZ8
ENSRNOG00000071746	A4KWA1
ENSRNOG00000055344	Q9QZI7
ENSRNOG00000004741	P84100
ENSRNOG00000016337	Q63089
ENSRNOG00000016337	Q63089
ENSRNOG00000022946	O88446
ENSRNOG00000028404	Q6J4I0
ENSRNOG00000017223	Q01177
ENSRNOG00000023746	Q66H44
ENSRNOG00000002918	Q6AXV7
ENSRNOG00000046794	Q91V33
ENSRNOG00000017731	Q924S1
ENSRNOG00000002919	P47819
ENSRNOG00000002919	P47819
ENSRNOG00000050044	Q6P9X4
ENSRNOG00000020908	Q6GX86
ENSRNOG00000055547	Q9JK66
ENSRNOG00000055547	Q9JK66
ENSRNOG00000020916	Q4FZV7
ENSRNOG00000020937	P25977
ENSRNOG00000020937	P25977
ENSRNOG00000067471	Q9JJW3
ENSRNOG00000011310	Q9QYJ6
ENSRNOG00000011310	Q9QYJ6
ENSRNOG00000011310	Q9QYJ6
ENSRNOG00000013972	Q641Z8
ENSRNOG00000013838	P56718
ENSRNOG00000012415	P63031
ENSRNOG00000013300	Q03344
ENSRNOG00000013255	Q642C0
ENSRNOG00000013231	P46002
ENSRNOG00000013231	P46002
ENSRNOG00000013231	P46002
ENSRNOG00000012879	P07483
ENSRNOG00000018052	Q5SGD7
ENSRNOG00000018808	P01283
ENSRNOG00000020213	P83888
ENSRNOG00000020441	Q7TPK6
ENSRNOG00000020658	Q5XI97
ENSRNOG00000071325	Q6IFV3
ENSRNOG00000071326	Q63279
ENSRNOG00000016475	Q6AYP7
ENSRNOG00000016368	Q8R4R9
ENSRNOG00000055093	Q4V7C1
ENSRNOG00000019189	Q5XI22
ENSRNOG00000022288	P83006
ENSRNOG00000022030	D3ZUC4
ENSRNOG00000011804	G3V7P1
