hsa	rno
ENSG00000189067	ENSRNOG00000002520
ENSG00000189159	ENSRNOG00000003661
ENSG00000189266	ENSRNOG00000070268
ENSG00000189280	ENSRNOG00000059897
ENSG00000189292	ENSRNOG00000005154
ENSG00000189308	ENSRNOG00000002203
ENSG00000189337	ENSRNOG00000014322
ENSG00000189362	ENSRNOG00000012924
ENSG00000189376	ENSRNOG00000006370
ENSG00000189409	ENSRNOG00000017477
ENSG00000196074	ENSRNOG00000061690
ENSG00000196116	ENSRNOG00000055779
ENSG00000196123	ENSRNOG00000015625
ENSG00000196136	ENSRNOG00000029949
ENSG00000196151	ENSRNOG00000005990
ENSG00000196154	ENSRNOG00000011821
ENSG00000196177	ENSRNOG00000020624
ENSG00000196188	ENSRNOG00000006963
ENSG00000196199	ENSRNOG00000061152
ENSG00000196230	ENSRNOG00000061216
ENSG00000196277	ENSRNOG00000005662
ENSG00000196296	ENSRNOG00000047124
ENSG00000196329	ENSRNOG00000008416
ENSG00000196363	ENSRNOG00000008212
ENSG00000196365	ENSRNOG00000046502
ENSG00000196396	ENSRNOG00000010574
ENSG00000196405	ENSRNOG00000014476
ENSG00000196420	ENSRNOG00000011748
ENSG00000196431	ENSRNOG00000049770
ENSG00000196455	ENSRNOG00000013669
ENSG00000196468	ENSRNOG00000061530
ENSG00000196470	ENSRNOG00000015143
ENSG00000196482	ENSRNOG00000002593
ENSG00000196502	ENSRNOG00000019342
ENSG00000196517	ENSRNOG00000019484
ENSG00000196544	ENSRNOG00000006513
ENSG00000196549	ENSRNOG00000009514
ENSG00000196570	ENSRNOG00000082948
ENSG00000196581	ENSRNOG00000050137
ENSG00000196636	ENSRNOG00000011283
ENSG00000196689	ENSRNOG00000019486
ENSG00000196748	ENSRNOG00000038807
ENSG00000196776	ENSRNOG00000001964
ENSG00000196792	ENSRNOG00000060335
ENSG00000196800	ENSRNOG00000028902
ENSG00000196839	ENSRNOG00000010265
ENSG00000196876	ENSRNOG00000005309
ENSG00000196911	ENSRNOG00000030109
ENSG00000196937	ENSRNOG00000060349
ENSG00000196968	ENSRNOG00000009274
ENSG00000196981	ENSRNOG00000002253
ENSG00000197045	ENSRNOG00000064480
ENSG00000197070	ENSRNOG00000007622
ENSG00000197106	ENSRNOG00000050090
ENSG00000197114	ENSRNOG00000014235
ENSG00000197121	ENSRNOG00000013388
ENSG00000197122	ENSRNOG00000009495
ENSG00000197150	ENSRNOG00000008557
ENSG00000197157	ENSRNOG00000031173
ENSG00000197208	ENSRNOG00000046195
ENSG00000197256	ENSRNOG00000010643
ENSG00000197273	ENSRNOG00000008849
ENSG00000197375	ENSRNOG00000008432
ENSG00000197406	ENSRNOG00000052017
ENSG00000197415	ENSRNOG00000012427
ENSG00000197416	ENSRNOG00000038825
ENSG00000197446	ENSRNOG00000032805
ENSG00000197448	ENSRNOG00000016484
ENSG00000197461	ENSRNOG00000001312
ENSG00000197487	ENSRNOG00000022129
ENSG00000197586	ENSRNOG00000007427
ENSG00000197601	ENSRNOG00000013176
ENSG00000197622	ENSRNOG00000060538
ENSG00000197632	ENSRNOG00000002460
ENSG00000197651	ENSRNOG00000004875
ENSG00000197728	ENSRNOG00000081095
ENSG00000197747	ENSRNOG00000023226
ENSG00000197753	ENSRNOG00000022283
ENSG00000197756	ENSRNOG00000063418
ENSG00000197771	ENSRNOG00000020394
ENSG00000197785	ENSRNOG00000018118
ENSG00000197798	ENSRNOG00000011543
ENSG00000197822	ENSRNOG00000071323
ENSG00000197860	ENSRNOG00000011937
ENSG00000197879	ENSRNOG00000004072
ENSG00000197888	ENSRNOG00000001990
ENSG00000197891	ENSRNOG00000021108
ENSG00000197894	ENSRNOG00000089438
ENSG00000197901	ENSRNOG00000018215
ENSG00000197912	ENSRNOG00000015150
ENSG00000197921	ENSRNOG00000013850
ENSG00000197930	ENSRNOG00000006462
ENSG00000197956	ENSRNOG00000011647
ENSG00000197958	ENSRNOG00000028993
ENSG00000197959	ENSRNOG00000026490
ENSG00000197965	ENSRNOG00000003248
ENSG00000197992	ENSRNOG00000051690
ENSG00000198015	ENSRNOG00000025964
ENSG00000198026	ENSRNOG00000017290
ENSG00000198033	ENSRNOG00000032967
ENSG00000198034	ENSRNOG00000031041
ENSG00000198046	ENSRNOG00000033906
ENSG00000198053	ENSRNOG00000004763
ENSG00000198087	ENSRNOG00000011987
ENSG00000198121	ENSRNOG00000013656
ENSG00000198125	ENSRNOG00000004583
ENSG00000198130	ENSRNOG00000028557
ENSG00000198168	ENSRNOG00000037137
ENSG00000198183	ENSRNOG00000013859
ENSG00000198189	ENSRNOG00000002210
ENSG00000198203	ENSRNOG00000065530
ENSG00000198242	ENSRNOG00000023344
ENSG00000198246	ENSRNOG00000000568
ENSG00000198301	ENSRNOG00000022229
ENSG00000198324	ENSRNOG00000028206
ENSG00000198355	ENSRNOG00000029698
ENSG00000198356	ENSRNOG00000003747
ENSG00000198369	ENSRNOG00000004888
ENSG00000198400	ENSRNOG00000013953
ENSG00000198408	ENSRNOG00000017822
ENSG00000198513	ENSRNOG00000005063
ENSG00000198523	ENSRNOG00000079579
ENSG00000198542	ENSRNOG00000004516
ENSG00000198563	ENSRNOG00000000841
ENSG00000198576	ENSRNOG00000043465
ENSG00000198612	ENSRNOG00000019635
ENSG00000198648	ENSRNOG00000024808
ENSG00000198650	ENSRNOG00000016348
ENSG00000198668	ENSRNOG00000067086
ENSG00000198689	ENSRNOG00000000879
ENSG00000198695	ENSRNOG00000029042
ENSG00000198704	ENSRNOG00000060749
ENSG00000198712	ENSRNOG00000030371
ENSG00000198715	ENSRNOG00000019281
ENSG00000198727	ENSRNOG00000031766
ENSG00000198729	ENSRNOG00000016368
ENSG00000198739	ENSRNOG00000026466
ENSG00000198740	ENSRNOG00000017001
ENSG00000198752	ENSRNOG00000009675
ENSG00000198753	ENSRNOG00000061731
ENSG00000198755	ENSRNOG00000000505
ENSG00000198763	ENSRNOG00000031033
ENSG00000198783	ENSRNOG00000073735
ENSG00000198785	ENSRNOG00000005723
ENSG00000198786	ENSRNOG00000029971
ENSG00000198793	ENSRNOG00000009615
ENSG00000198797	ENSRNOG00000005592
ENSG00000198804	ENSRNOG00000034234
ENSG00000198807	ENSRNOG00000065348
ENSG00000198814	ENSRNOG00000034116
ENSG00000198822	ENSRNOG00000005519
ENSG00000198829	ENSRNOG00000014039
ENSG00000198835	ENSRNOG00000038328
ENSG00000198836	ENSRNOG00000001717
ENSG00000198840	ENSRNOG00000033615
ENSG00000198843	ENSRNOG00000013507
ENSG00000198885	ENSRNOG00000012151
ENSG00000198886	ENSRNOG00000029707
ENSG00000198888	ENSRNOG00000030644
ENSG00000198899	ENSRNOG00000031979
ENSG00000198900	ENSRNOG00000047611
ENSG00000198908	ENSRNOG00000003191
ENSG00000198918	ENSRNOG00000088346
ENSG00000198925	ENSRNOG00000018975
ENSG00000198933	ENSRNOG00000009370
ENSG00000198934	ENSRNOG00000002660
ENSG00000198938	ENSRNOG00000030700
ENSG00000198947	ENSRNOG00000046366
ENSG00000198948	ENSRNOG00000011775
ENSG00000198951	ENSRNOG00000008064
ENSG00000198959	ENSRNOG00000014424
ENSG00000198960	ENSRNOG00000037707
ENSG00000198961	ENSRNOG00000015528
ENSG00000198964	ENSRNOG00000012536
ENSG00000203618	ENSRNOG00000029912
ENSG00000203697	ENSRNOG00000003468
ENSG00000203740	ENSRNOG00000025415
ENSG00000203760	ENSRNOG00000042944
ENSG00000203772	ENSRNOG00000067971
ENSG00000203778	ENSRNOG00000024918
ENSG00000203780	ENSRNOG00000018327
ENSG00000203795	ENSRNOG00000086598
ENSG00000203797	ENSRNOG00000000582
ENSG00000203857	ENSRNOG00000019441
ENSG00000203867	ENSRNOG00000014705
ENSG00000203879	ENSRNOG00000056870
ENSG00000203942	ENSRNOG00000069762
ENSG00000203970	ENSRNOG00000079073
ENSG00000204007	ENSRNOG00000027900
ENSG00000204052	ENSRNOG00000039856
ENSG00000204103	ENSRNOG00000016037
ENSG00000204104	ENSRNOG00000024468
ENSG00000204178	ENSRNOG00000056156
ENSG00000204179	ENSRNOG00000020203
ENSG00000204227	ENSRNOG00000000467
ENSG00000204228	ENSRNOG00000000466
ENSG00000204300	ENSRNOG00000054439
ENSG00000204308	ENSRNOG00000000438
ENSG00000204315	ENSRNOG00000000432
ENSG00000204316	ENSRNOG00000008256
ENSG00000204348	ENSRNOG00000000422
ENSG00000204370	ENSRNOG00000022980
ENSG00000204385	ENSRNOG00000000878
ENSG00000204390	ENSRNOG00000047966
ENSG00000204394	ENSRNOG00000000867
ENSG00000204396	ENSRNOG00000000860
ENSG00000204410	ENSRNOG00000000857
ENSG00000204420	ENSRNOG00000026936
ENSG00000204435	ENSRNOG00000000847
ENSG00000204439	ENSRNOG00000039658
ENSG00000204490	ENSRNOG00000070745
ENSG00000204569	ENSRNOG00000059268
ENSG00000204590	ENSRNOG00000000798
ENSG00000204614	ENSRNOG00000000783
ENSG00000204618	ENSRNOG00000079068
ENSG00000204619	ENSRNOG00000082306
ENSG00000204628	ENSRNOG00000052620
ENSG00000204640	ENSRNOG00000038979
ENSG00000204856	ENSRNOG00000031731
ENSG00000204897	ENSRNOG00000011196
ENSG00000204922	ENSRNOG00000084496
ENSG00000204977	ENSRNOG00000009075
ENSG00000205085	ENSRNOG00000039383
ENSG00000205133	ENSRNOG00000039924
ENSG00000205138	ENSRNOG00000047045
ENSG00000205155	ENSRNOG00000020941
ENSG00000205213	ENSRNOG00000005715
ENSG00000205269	ENSRNOG00000031495
ENSG00000205301	ENSRNOG00000003695
ENSG00000205323	ENSRNOG00000030520
ENSG00000205352	ENSRNOG00000042094
ENSG00000205356	ENSRNOG00000001010
ENSG00000205362	ENSRNOG00000025764
ENSG00000205363	ENSRNOG00000068374
ENSG00000205420	ENSRNOG00000070470
ENSG00000205560	ENSRNOG00000010438
ENSG00000205609	ENSRNOG00000018761
ENSG00000205726	ENSRNOG00000002001
ENSG00000205808	ENSRNOG00000015268
ENSG00000205937	ENSRNOG00000008703
ENSG00000206053	ENSRNOG00000024635
ENSG00000206480	ENSRNOG00000000826
ENSG00000206562	ENSRNOG00000089254
ENSG00000211448	ENSRNOG00000062383
ENSG00000211452	ENSRNOG00000061237
ENSG00000211584	ENSRNOG00000053196
ENSG00000212907	ENSRNOG00000031053
ENSG00000212916	ENSRNOG00000028652
ENSG00000213024	ENSRNOG00000048733
ENSG00000213066	ENSRNOG00000055093
ENSG00000213139	ENSRNOG00000038355
ENSG00000213145	ENSRNOG00000027990
ENSG00000213190	ENSRNOG00000021110
ENSG00000213199	ENSRNOG00000008380
ENSG00000213366	ENSRNOG00000018937
ENSG00000213398	ENSRNOG00000019573
ENSG00000213420	ENSRNOG00000001367
ENSG00000213463	ENSRNOG00000006399
ENSG00000213533	ENSRNOG00000017051
ENSG00000213563	ENSRNOG00000068599
ENSG00000213585	ENSRNOG00000006375
ENSG00000213593	ENSRNOG00000005308
ENSG00000213614	ENSRNOG00000010252
ENSG00000213639	ENSRNOG00000004612
ENSG00000213654	ENSRNOG00000000442
ENSG00000213658	ENSRNOG00000017429
ENSG00000213699	ENSRNOG00000009459
ENSG00000213722	ENSRNOG00000000842
ENSG00000213741	ENSRNOG00000004196
ENSG00000213853	ENSRNOG00000002664
ENSG00000213918	ENSRNOG00000006873
ENSG00000213949	ENSRNOG00000053550
ENSG00000213965	ENSRNOG00000059386
ENSG00000213977	ENSRNOG00000019357
ENSG00000213996	ENSRNOG00000042237
ENSG00000214022	ENSRNOG00000008239
ENSG00000214029	ENSRNOG00000033624
ENSG00000214046	ENSRNOG00000042037
ENSG00000214253	ENSRNOG00000001420
ENSG00000214285	ENSRNOG00000036653
ENSG00000214309	ENSRNOG00000082402
ENSG00000214376	ENSRNOG00000010480
ENSG00000214415	ENSRNOG00000005268
ENSG00000214447	ENSRNOG00000002918
ENSG00000214456	ENSRNOG00000047860
ENSG00000214510	ENSRNOG00000038793
ENSG00000214517	ENSRNOG00000017227
ENSG00000214642	ENSRNOG00000039650
ENSG00000214960	ENSRNOG00000006199
ENSG00000215009	ENSRNOG00000014726
ENSG00000215021	ENSRNOG00000012999
ENSG00000215114	ENSRNOG00000064562
ENSG00000215262	ENSRNOG00000014741
ENSG00000215545	ENSRNOG00000023195
ENSG00000216490	ENSRNOG00000019387
ENSG00000217555	ENSRNOG00000012752
ENSG00000219438	ENSRNOG00000049349
ENSG00000220205	ENSRNOG00000006989
ENSG00000221823	ENSRNOG00000065686
ENSG00000221838	ENSRNOG00000001353
ENSG00000221869	ENSRNOG00000086729
ENSG00000221914	ENSRNOG00000011158
ENSG00000221937	ENSRNOG00000028130
ENSG00000221946	ENSRNOG00000021067
ENSG00000221968	ENSRNOG00000020385
ENSG00000221983	ENSRNOG00000090524
ENSG00000221986	ENSRNOG00000037082
ENSG00000221988	ENSRNOG00000000435
ENSG00000223501	ENSRNOG00000000470
ENSG00000223638	ENSRNOG00000015743
ENSG00000223953	ENSRNOG00000007613
ENSG00000224051	ENSRNOG00000022455
ENSG00000224531	ENSRNOG00000076559
ENSG00000224940	ENSRNOG00000039388
ENSG00000224994	ENSRNOG00000000785
ENSG00000225950	ENSRNOG00000020783
ENSG00000225973	ENSRNOG00000067122
ENSG00000226742	ENSRNOG00000059055
ENSG00000226979	ENSRNOG00000000838
ENSG00000228253	ENSRNOG00000033299
ENSG00000228474	ENSRNOG00000074074
ENSG00000228594	ENSRNOG00000030447
ENSG00000228716	ENSRNOG00000082925
ENSG00000228881	ENSRNOG00000032930
ENSG00000230124	ENSRNOG00000003550
ENSG00000230669	ENSRNOG00000000456
ENSG00000230685	ENSRNOG00000029682
ENSG00000230797	ENSRNOG00000007644
ENSG00000230989	ENSRNOG00000014415
ENSG00000231500	ENSRNOG00000033152
ENSG00000232119	ENSRNOG00000002563
ENSG00000232251	ENSRNOG00000042287
ENSG00000232569	ENSRNOG00000000774
ENSG00000232804	ENSRNOG00000045654
ENSG00000232859	ENSRNOG00000037204
ENSG00000233276	ENSRNOG00000048812
ENSG00000233927	ENSRNOG00000042886
ENSG00000234507	ENSRNOG00000000461
ENSG00000234906	ENSRNOG00000018402
ENSG00000235125	ENSRNOG00000000839
ENSG00000235173	ENSRNOG00000029238
ENSG00000235941	ENSRNOG00000045654
ENSG00000236279	ENSRNOG00000029644
ENSG00000236398	ENSRNOG00000028135
ENSG00000237136	ENSRNOG00000011671
ENSG00000237190	ENSRNOG00000005024
ENSG00000237649	ENSRNOG00000000479
ENSG00000238056	ENSRNOG00000000433
ENSG00000239282	ENSRNOG00000006740
ENSG00000239474	ENSRNOG00000007127
ENSG00000239672	ENSRNOG00000002693
ENSG00000240303	ENSRNOG00000010940
ENSG00000240344	ENSRNOG00000013636
ENSG00000240583	ENSRNOG00000011648
ENSG00000240682	ENSRNOG00000037768
ENSG00000240972	ENSRNOG00000006589
ENSG00000241258	ENSRNOG00000071267
ENSG00000241343	ENSRNOG00000031315
ENSG00000241399	ENSRNOG00000006623
ENSG00000241404	ENSRNOG00000000436
ENSG00000241635	ENSRNOG00000018740
ENSG00000241685	ENSRNOG00000000996
ENSG00000241697	ENSRNOG00000008034
ENSG00000241837	ENSRNOG00000001991
ENSG00000242247	ENSRNOG00000046472
ENSG00000242252	ENSRNOG00000019607
ENSG00000242372	ENSRNOG00000049497
ENSG00000242612	ENSRNOG00000088984
ENSG00000243335	ENSRNOG00000042384
ENSG00000243678	ENSRNOG00000002671
ENSG00000243749	ENSRNOG00000028083
ENSG00000243955	ENSRNOG00000000201
ENSG00000243955	ENSRNOG00000013484
ENSG00000243989	ENSRNOG00000011189
ENSG00000244038	ENSRNOG00000015079
ENSG00000244045	ENSRNOG00000009896
ENSG00000244355	ENSRNOG00000027225
ENSG00000244672	ENSRNOG00000027516
ENSG00000244752	ENSRNOG00000050023
ENSG00000245848	ENSRNOG00000010918
ENSG00000246705	ENSRNOG00000078093
ENSG00000248144	ENSRNOG00000012436
ENSG00000248329	ENSRNOG00000067022
ENSG00000248712	ENSRNOG00000039086
ENSG00000249139	ENSRNOG00000028908
ENSG00000249242	ENSRNOG00000002258
ENSG00000249693	ENSRNOG00000002085
ENSG00000249915	ENSRNOG00000014485
ENSG00000249992	ENSRNOG00000072779
ENSG00000250722	ENSRNOG00000053086
ENSG00000254087	ENSRNOG00000008180
ENSG00000254470	ENSRNOG00000026114
ENSG00000254647	ENSRNOG00000020405
ENSG00000254772	ENSRNOG00000020075
ENSG00000254986	ENSRNOG00000031485
ENSG00000255529	ENSRNOG00000057676
ENSG00000255690	ENSRNOG00000026941
ENSG00000255833	ENSRNOG00000011947
ENSG00000256061	ENSRNOG00000056654
ENSG00000256235	ENSRNOG00000019536
ENSG00000256394	ENSRNOG00000011842
ENSG00000257017	ENSRNOG00000014964
ENSG00000257218	ENSRNOG00000045621
ENSG00000257365	ENSRNOG00000071324
ENSG00000257923	ENSRNOG00000001424
ENSG00000258366	ENSRNOG00000027513
ENSG00000258436	ENSRNOG00000042612
ENSG00000258484	ENSRNOG00000025359
ENSG00000258818	ENSRNOG00000025625
ENSG00000258947	ENSRNOG00000017209
ENSG00000259207	ENSRNOG00000048449
ENSG00000259384	ENSRNOG00000011207
ENSG00000259431	ENSRNOG00000018105
ENSG00000259494	ENSRNOG00000018547
ENSG00000260027	ENSRNOG00000007611
ENSG00000260230	ENSRNOG00000043103
ENSG00000260903	ENSRNOG00000009191
ENSG00000261236	ENSRNOG00000021773
ENSG00000262334	ENSRNOG00000061429
ENSG00000262418	ENSRNOG00000000655
ENSG00000262599	ENSRNOG00000011854
ENSG00000262845	ENSRNOG00000013896
ENSG00000262919	ENSRNOG00000022582
ENSG00000263001	ENSRNOG00000001479
ENSG00000263097	ENSRNOG00000021445
ENSG00000263097	ENSRNOG00000029561
ENSG00000263639	ENSRNOG00000039786
ENSG00000264364	ENSRNOG00000008921
ENSG00000265107	ENSRNOG00000017484
ENSG00000265190	ENSRNOG00000060949
ENSG00000265241	ENSRNOG00000021215
ENSG00000265681	ENSRNOG00000018680
ENSG00000265808	ENSRNOG00000018673
ENSG00000265817	ENSRNOG00000039949
ENSG00000265972	ENSRNOG00000021201
ENSG00000266028	ENSRNOG00000006733
ENSG00000266094	ENSRNOG00000005342
ENSG00000266524	ENSRNOG00000051993
ENSG00000266964	ENSRNOG00000021079
ENSG00000266967	ENSRNOG00000020658
ENSG00000267467	ENSRNOG00000018405
ENSG00000267534	ENSRNOG00000020653
ENSG00000269313	ENSRNOG00000010092
ENSG00000269858	ENSRNOG00000020947
ENSG00000270765	ENSRNOG00000047546
ENSG00000271601	ENSRNOG00000021213
ENSG00000272031	ENSRNOG00000033741
ENSG00000272325	ENSRNOG00000061176
ENSG00000272514	ENSRNOG00000009061
ENSG00000272573	ENSRNOG00000017369
ENSG00000273173	ENSRNOG00000089795
ENSG00000273326	ENSRNOG00000005645
ENSG00000273562	ENSRNOG00000020615
ENSG00000273686	ENSRNOG00000017123
ENSG00000273899	ENSRNOG00000010209
ENSG00000274247	ENSRNOG00000064731
ENSG00000274286	ENSRNOG00000013887
ENSG00000274336	ENSRNOG00000003328
ENSG00000274473	ENSRNOG00000017873
ENSG00000274497	ENSRNOG00000034190
ENSG00000274577	ENSRNOG00000002812
ENSG00000274626	ENSRNOG00000058909
ENSG00000274639	ENSRNOG00000027843
ENSG00000274780	ENSRNOG00000017299
ENSG00000275019	ENSRNOG00000058422
ENSG00000275074	ENSRNOG00000011831
ENSG00000275272	ENSRNOG00000001996
ENSG00000275331	ENSRNOG00000028781
ENSG00000275342	ENSRNOG00000011407
ENSG00000275618	ENSRNOG00000003151
ENSG00000275903	ENSRNOG00000052730
ENSG00000276016	ENSRNOG00000056837
ENSG00000276043	ENSRNOG00000048411
ENSG00000276072	ENSRNOG00000002778
ENSG00000276163	ENSRNOG00000027733
ENSG00000276187	ENSRNOG00000015230
ENSG00000276323	ENSRNOG00000056098
ENSG00000276463	ENSRNOG00000039848
ENSG00000276495	ENSRNOG00000016358
ENSG00000276537	ENSRNOG00000032699
ENSG00000276785	ENSRNOG00000013132
ENSG00000276903	ENSRNOG00000084247
ENSG00000276910	ENSRNOG00000018230
ENSG00000276996	ENSRNOG00000017302
ENSG00000277018	ENSRNOG00000031106
ENSG00000277033	ENSRNOG00000049724
ENSG00000277104	ENSRNOG00000002757
ENSG00000277111	ENSRNOG00000028521
ENSG00000277150	ENSRNOG00000080664
ENSG00000277157	ENSRNOG00000067648
ENSG00000277292	ENSRNOG00000013030
ENSG00000277401	ENSRNOG00000011077
ENSG00000277405	ENSRNOG00000009438
ENSG00000277586	ENSRNOG00000013658
ENSG00000277594	ENSRNOG00000053814
ENSG00000277656	ENSRNOG00000049771
ENSG00000277893	ENSRNOG00000027042
ENSG00000278183	ENSRNOG00000022305
ENSG00000278195	ENSRNOG00000007332
ENSG00000278211	ENSRNOG00000017157
ENSG00000278229	ENSRNOG00000019106
ENSG00000278232	ENSRNOG00000004900
ENSG00000278501	ENSRNOG00000007988
ENSG00000278693	ENSRNOG00000051619
ENSG00000278767	ENSRNOG00000050761
ENSG00000278823	ENSRNOG00000003198
ENSG00000280479	ENSRNOG00000005840
ENSG00000280627	ENSRNOG00000005247
ENSG00000280831	ENSRNOG00000027503
ENSG00000280858	ENSRNOG00000070974
ENSG00000280908	ENSRNOG00000006855
ENSG00000281022	ENSRNOG00000005059
ENSG00000281221	ENSRNOG00000018994
ENSG00000281449	ENSRNOG00000028632
ENSG00000281660	ENSRNOG00000013034
ENSG00000281857	ENSRNOG00000018185
ENSG00000281917	ENSRNOG00000019996
ENSG00000282046	ENSRNOG00000026053
ENSG00000282049	ENSRNOG00000064731
ENSG00000282608	ENSRNOG00000015788
ENSG00000282725	ENSRNOG00000004146
ENSG00000282830	ENSRNOG00000016977
ENSG00000282844	ENSRNOG00000020433
ENSG00000282853	ENSRNOG00000020308
ENSG00000282902	ENSRNOG00000020380
ENSG00000282954	ENSRNOG00000019942
ENSG00000282992	ENSRNOG00000020338
ENSG00000283085	ENSRNOG00000010694
ENSG00000283100	ENSRNOG00000020102
ENSG00000283447	ENSRNOG00000011849
ENSG00000283448	ENSRNOG00000045532
ENSG00000283714	ENSRNOG00000058939
ENSG00000283812	ENSRNOG00000008423
ENSG00000283859	ENSRNOG00000015430
ENSG00000283868	ENSRNOG00000014689
ENSG00000283946	ENSRNOG00000014698
ENSG00000283979	ENSRNOG00000006674
ENSG00000284009	ENSRNOG00000027914
ENSG00000284099	ENSRNOG00000003147
ENSG00000284764	ENSRNOG00000012012
ENSG00000284770	ENSRNOG00000029667
ENSG00000284792	ENSRNOG00000020723
ENSG00000284796	ENSRNOG00000018825
ENSG00000284807	ENSRNOG00000018239
ENSG00000284841	ENSRNOG00000064520
ENSG00000284862	ENSRNOG00000011440
ENSG00000284881	ENSRNOG00000013768
ENSG00000284889	ENSRNOG00000019246
ENSG00000284922	ENSRNOG00000023434
ENSG00000284967	ENSRNOG00000021314
ENSG00000284979	ENSRNOG00000038157
ENSG00000284982	ENSRNOG00000017881
ENSG00000285007	ENSRNOG00000019503
ENSG00000285109	ENSRNOG00000010708
ENSG00000285193	ENSRNOG00000030483
ENSG00000285203	ENSRNOG00000020382
ENSG00000285246	ENSRNOG00000019895
ENSG00000285250	ENSRNOG00000012440
ENSG00000285251	ENSRNOG00000030093
ENSG00000285339	ENSRNOG00000014633
ENSG00000285343	ENSRNOG00000011474
ENSG00000285348	ENSRNOG00000020136
ENSG00000285365	ENSRNOG00000038758
ENSG00000285376	ENSRNOG00000032304
ENSG00000285377	ENSRNOG00000019162
ENSG00000285390	ENSRNOG00000013300
ENSG00000285411	ENSRNOG00000090398
ENSG00000285433	ENSRNOG00000013939
ENSG00000285434	ENSRNOG00000032219
ENSG00000285456	ENSRNOG00000080793
ENSG00000285465	ENSRNOG00000019710
ENSG00000285485	ENSRNOG00000020482
ENSG00000285617	ENSRNOG00000072020
ENSG00000286522	ENSRNOG00000075562
ENSG00000288141	ENSRNOG00000020354
ENSG00000288146	ENSRNOG00000037478
ENSG00000288174	ENSRNOG00000017226
ENSG00000288213	ENSRNOG00000036691
ENSG00000288219	ENSRNOG00000020276
ENSG00000288243	ENSRNOG00000042137
ENSG00000288257	ENSRNOG00000008312
ENSG00000288269	ENSRNOG00000036692
ENSG00000288292	ENSRNOG00000017325
ENSG00000288299	ENSRNOG00000013009
ENSG00000288335	ENSRNOG00000020355
ENSG00000288353	ENSRNOG00000013836
ENSG00000288368	ENSRNOG00000069353
ENSG00000288401	ENSRNOG00000050994
ENSG00000288407	ENSRNOG00000008219
ENSG00000288427	ENSRNOG00000011156
ENSG00000288474	ENSRNOG00000005911
ENSG00000288611	ENSRNOG00000071533
ENSG00000290292	ENSRNOG00000014887
ENSG00000291237	ENSRNOG00000086727
ENSG00000291368	ENSRNOG00000029762
ENSG00000291379	ENSRNOG00000009183
ENSG00000291380	ENSRNOG00000008427
ENSG00000291401	ENSRNOG00000009058
ENSG00000291420	ENSRNOG00000036701
ENSG00000291426	ENSRNOG00000019861
ENSG00000291428	ENSRNOG00000020021
ENSG00000291480	ENSRNOG00000050645
ENSG00000291483	ENSRNOG00000045539
ENSG00000291508	ENSRNOG00000045791
ENSG00000291559	ENSRNOG00000001827
ENSG00000291608	ENSRNOG00000019776
ENSG00000291652	ENSRNOG00000020119
ENSG00000291712	ENSRNOG00000081456
ENSG00000291802	ENSRNOG00000009948
ENSG00000291813	ENSRNOG00000010261
ENSG00000291814	ENSRNOG00000009982
ENSG00000291835	ENSRNOG00000013343
ENSG00000291874	ENSRNOG00000019869
ENSG00000291905	ENSRNOG00000009177
ENSG00000291928	ENSRNOG00000055314
ENSG00000291931	ENSRNOG00000014179
ENSG00000291938	ENSRNOG00000013429
ENSG00000291944	ENSRNOG00000013370
ENSG00000291946	ENSRNOG00000012390
ENSG00000291963	ENSRNOG00000045541
ENSG00000291964	ENSRNOG00000011296
ENSG00000291973	ENSRNOG00000007492
ENSG00000291983	ENSRNOG00000033434
ENSG00000292158	ENSRNOG00000011893
ENSG00000292169	ENSRNOG00000017585
ENSG00000292336	ENSRNOG00000001324
ENSG00000292366	ENSRNOG00000008372
ENSG00000293545	ENSRNOG00000011205
